explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max
OCEAN,20,20,9,0.75,0.8333333333333334,0.7692307692307693,0.8,11.2,6.1,3.0,0.28209704879468667,0.3704497354497354,1.0,0.0377009499369601,2.4,0.0,0.42099905014038086,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,9,0.75,0.8333333333333334,0.7692307692307693,0.8,11.2,6.1,3.0,0.28209704879468667,0.3704497354497354,1.0,0.0440467246748368,1.55,2.8799991607666016,4.324999809265137,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,9,0.75,0.8333333333333334,0.7692307692307693,0.8,11.2,6.1,3.0,0.28209704879468667,0.3704497354497354,1.0,0.03818422364507755,1.8,0.06199812889099121,0.7920007705688477,-1.0,-1.0,93,133.05,182
FACETGrow,20,20,9,0.9,1.0,0.875,0.9333333333333333,11.4,6.2,3.0,0.32943936012639286,0.3629365079365079,1.0,0.3729192871309356,3.95,0.04700040817260742,0.02400040626525879,2.2,9.7,-1,-1,-1
OCEAN,20,20,9,0.9,1.0,0.875,0.9333333333333333,11.4,6.2,3.0,0.32943936012639286,0.3629365079365079,1.0,0.026699247135350563,1.3,0.0,0.4139983654022217,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,9,0.9,1.0,0.875,0.9333333333333333,11.4,6.2,3.0,0.32943936012639286,0.3629365079365079,1.0,0.033753862909437035,1.55,2.8709988594055176,4.883000135421753,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,9,0.9,1.0,0.875,0.9333333333333333,11.4,6.2,3.0,0.32943936012639286,0.3629365079365079,1.0,0.027950959775990176,1.3,0.06299829483032227,0.5460000038146973,-1.0,-1.0,89,115.6,151
FACETGrow,20,20,9,0.7,0.6875,0.9166666666666666,0.7857142857142857,10.6,5.8,3.0,0.33815638087658056,0.3685449735449735,1.0,0.26734105125674706,3.75,0.039999961853027344,0.01999974250793457,2.1,8.45,-1,-1,-1
OCEAN,20,20,9,0.7,0.6875,0.9166666666666666,0.7857142857142857,10.6,5.8,3.0,0.33815638087658056,0.3685449735449735,1.0,0.06440072695033142,1.85,0.0,0.38699936866760254,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,9,0.7,0.6875,0.9166666666666666,0.7857142857142857,10.6,5.8,3.0,0.33815638087658056,0.3685449735449735,1.0,0.07816927344925263,2.05,2.7339987754821777,4.850030183792114,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,9,0.7,0.6875,0.9166666666666666,0.7857142857142857,10.6,5.8,3.0,0.33815638087658056,0.3685449735449735,1.0,0.07259676431464505,1.9,0.05299830436706543,0.794001579284668,-1.0,-1.0,70,123.7,158
FACETGrow,20,20,9,0.75,0.7,0.7777777777777778,0.7368421052631577,11.6,6.3,3.0,0.3062223436605911,0.31835978835978834,1.0,0.30763999707913303,3.05,0.04700064659118652,0.020999908447265625,2.45,9.1,-1,-1,-1
OCEAN,20,20,9,0.75,0.7,0.7777777777777778,0.7368421052631577,11.6,6.3,3.0,0.3062223436605911,0.31835978835978834,1.0,0.040291863162666315,1.7,0.0,0.4380004405975342,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,9,0.75,0.7,0.7777777777777778,0.7368421052631577,11.6,6.3,3.0,0.3062223436605911,0.31835978835978834,1.0,0.04628899382564387,1.75,2.8549983501434326,3.817003011703491,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,9,0.75,0.7,0.7777777777777778,0.7368421052631577,11.6,6.3,3.0,0.3062223436605911,0.31835978835978834,1.0,0.04076190689787966,1.55,0.06499958038330078,0.8290002346038818,-1.0,-1.0,59,111.05,155
FACETGrow,20,20,9,0.75,0.5833333333333334,1.0,0.7368421052631579,11.6,6.3,3.0,0.2100533549991365,0.3803703703703703,1.0,0.3661942219929451,4.15,0.0449984073638916,0.023000001907348633,2.5,9.45,-1,-1,-1
OCEAN,20,20,9,0.75,0.5833333333333334,1.0,0.7368421052631579,11.6,6.3,3.0,0.2100533549991365,0.3803703703703703,1.0,0.048994494095330555,2.25,0.0,0.42100048065185547,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,9,0.75,0.5833333333333334,1.0,0.7368421052631579,11.6,6.3,3.0,0.2100533549991365,0.3803703703703703,0.95,0.04749731913683657,2.1578947368421053,2.820000648498535,4.3599982261657715,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,9,0.75,0.5833333333333334,1.0,0.7368421052631579,11.6,6.3,3.0,0.2100533549991365,0.3803703703703703,1.0,0.04293329556470343,1.95,0.059998512268066406,0.8060014247894287,-1.0,-1.0,94,134.55,184
FACETGrow,20,20,9,0.85,0.9166666666666666,0.8461538461538461,0.8799999999999999,11.2,6.1,3.0,0.3815658891934373,0.3882804232804232,1.0,0.34457792667577397,4.45,0.044997215270996094,0.02300119400024414,1.7,9.25,-1,-1,-1
OCEAN,20,20,9,0.85,0.9166666666666666,0.8461538461538461,0.8799999999999999,11.2,6.1,3.0,0.3815658891934373,0.3882804232804232,1.0,0.040603565075560386,1.9,0.0,0.4029984474182129,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,9,0.85,0.9166666666666666,0.8461538461538461,0.8799999999999999,11.2,6.1,3.0,0.3815658891934373,0.3882804232804232,1.0,0.043194656278080876,1.7,3.2389988899230957,5.08599853515625,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,9,0.85,0.9166666666666666,0.8461538461538461,0.8799999999999999,11.2,6.1,3.0,0.3815658891934373,0.3882804232804232,1.0,0.04092999845917046,1.7,0.06499934196472168,0.5789997577667236,-1.0,-1.0,75,101.95,164
FACETGrow,20,20,9,0.8,0.7272727272727273,0.8888888888888888,0.7999999999999999,10.6,5.8,3.0,0.5529044594591682,0.27740740740740744,1.0,0.4541355627958767,4.75,0.037999629974365234,0.023999691009521484,1.35,9.5,-1,-1,-1
OCEAN,20,20,9,0.8,0.7272727272727273,0.8888888888888888,0.7999999999999999,10.6,5.8,3.0,0.5529044594591682,0.27740740740740744,1.0,0.07966161155741806,2.15,0.0,0.4220004081726074,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,9,0.8,0.7272727272727273,0.8888888888888888,0.7999999999999999,10.6,5.8,3.0,0.5529044594591682,0.27740740740740744,1.0,0.08755404506639611,2.25,2.794999122619629,4.068000555038452,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,9,0.8,0.7272727272727273,0.8888888888888888,0.7999999999999999,10.6,5.8,3.0,0.5529044594591682,0.27740740740740744,1.0,0.07870191050423782,2.15,0.053000450134277344,1.0560007095336914,-1.0,-1.0,48,120.5,192
