,n_trees,accuracy,precision,recall,f1,coverage_ratio,mean_distance
63,64.0,0.9920529801324504,0.9918367346938776,1.0,0.9959016393442623,1.0,0.10760193818581516
64,65.0,0.9973509933774835,0.9972640218878249,1.0,0.9986301369863014,1.0,0.0943716479031661
65,66.0,0.9973509933774835,0.9972640218878249,1.0,0.9986301369863014,1.0,0.0967196239886928
66,67.0,0.9960264900662251,0.9959016393442623,1.0,0.997946611909651,1.0,0.09520975110992931
67,68.0,0.9986754966887417,0.9986301369863013,1.0,0.9993145990404386,1.0,0.08648748844415134
68,69.0,0.9973509933774835,0.9972640218878249,1.0,0.9986301369863014,1.0,0.08741517591763044
69,70.0,0.9973509933774835,0.9972640218878249,1.0,0.9986301369863014,1.0,0.10220134684778037
70,71.0,0.9920529801324504,0.9918367346938776,1.0,0.9959016393442623,1.0,0.21553109598868053
71,72.0,0.9960264900662251,0.9959016393442623,1.0,0.997946611909651,1.0,0.10300216556558979
72,73.0,0.9973509933774835,0.9972640218878249,1.0,0.9986301369863014,1.0,0.12018035139942256
73,74.0,0.9947019867549669,0.9945429740791268,1.0,0.9972640218878249,1.0,0.1066284849159367
74,75.0,0.9933774834437086,0.9931880108991825,1.0,0.9965823650034177,1.0,0.11690372151578456
75,76.0,0.9973509933774835,0.9972640218878249,1.0,0.9986301369863014,1.0,0.0983402128937072
76,77.0,0.9973509933774835,0.9972640218878249,1.0,0.9986301369863014,1.0,0.10382804189676095
77,78.0,0.9947019867549669,0.9945429740791268,1.0,0.9972640218878249,1.0,0.12802624748492472
78,79.0,0.9960264900662251,0.9959016393442623,1.0,0.997946611909651,1.0,0.1112250383737034
79,80.0,0.9973509933774835,0.9972640218878249,1.0,0.9986301369863014,1.0,0.09908203062292768
80,81.0,0.9973509933774835,0.9972640218878249,1.0,0.9986301369863014,1.0,0.12930207474109034
81,82.0,0.9960264900662251,0.9959016393442623,1.0,0.997946611909651,1.0,0.09766342779390579
82,83.0,0.9960264900662251,0.9959016393442623,1.0,0.997946611909651,1.0,0.10024945615252752
83,84.0,0.9973509933774835,0.9972640218878249,1.0,0.9986301369863014,1.0,0.09457044949754255
84,85.0,0.9973509933774835,0.9972640218878249,1.0,0.9986301369863014,1.0,0.09259989358740812
85,86.0,0.9933774834437086,0.9931880108991825,1.0,0.9965823650034177,1.0,0.11206712082792403
86,87.0,0.9947019867549669,0.9945429740791268,1.0,0.9972640218878249,1.0,0.14970982974493058
87,88.0,0.9986754966887417,0.9986301369863013,1.0,0.9993145990404386,1.0,0.08755926425968949
88,89.0,0.9973509933774835,0.9972640218878249,1.0,0.9986301369863014,0.9801324503311258,0.10278892373867995
89,90.0,0.9973509933774835,0.9972640218878249,1.0,0.9986301369863014,1.0,0.09649670757608404
90,91.0,0.9960264900662251,0.9959016393442623,1.0,0.997946611909651,1.0,0.10049778976125119
91,92.0,0.9986754966887417,0.9986301369863013,1.0,0.9993145990404386,1.0,0.08954382415110537
92,93.0,0.9960264900662251,0.9959016393442623,1.0,0.997946611909651,1.0,0.09301854330178747
93,94.0,0.9973509933774835,0.9972640218878249,1.0,0.9986301369863014,1.0,0.094146641089414
94,95.0,0.9960264900662251,0.9959016393442623,1.0,0.997946611909651,1.0,0.10162938706883298
95,96.0,0.9960264900662251,0.9959016393442623,1.0,0.997946611909651,1.0,0.0977519683051873
96,97.0,0.9920529801324504,0.9918367346938776,1.0,0.9959016393442623,1.0,0.1296138452731024
97,98.0,0.9960264900662251,0.9959016393442623,1.0,0.997946611909651,1.0,0.11968384850697479
98,99.0,0.9920529801324504,0.9918367346938776,1.0,0.9959016393442623,1.0,0.14036157343216948
