,n_trees,accuracy,precision,recall,f1,coverage_ratio,mean_distance
50,51.0,0.9863760217983651,0.9908536585365854,0.9938837920489296,0.9923664122137403,0.9809264305177112,0.42853660768644236
51,52.0,0.989100817438692,0.9908814589665653,0.9969418960244648,0.9939024390243902,0.9945504087193461,0.42442703757567635
52,53.0,0.9918256130790191,0.990909090909091,1.0,0.995433789954338,0.7411444141689374,0.3954672279495251
53,54.0,0.989100817438692,0.9908814589665653,0.9969418960244648,0.9939024390243902,0.9918256130790191,0.39400054629850834
54,55.0,0.9863760217983651,0.9908536585365854,0.9938837920489296,0.9923664122137403,1.0,0.3563559158192671
55,56.0,0.989100817438692,0.9908814589665653,0.9969418960244648,0.9939024390243902,0.9209809264305178,0.45237432635819536
56,57.0,0.989100817438692,0.9908814589665653,0.9969418960244648,0.9939024390243902,0.9754768392370572,0.4677746158505952
57,58.0,0.9918256130790191,0.9939024390243902,0.9969418960244648,0.9954198473282444,0.9564032697547684,0.5498702520362692
58,59.0,0.9918256130790191,0.990909090909091,1.0,0.995433789954338,0.8092643051771117,0.36010653317899705
59,60.0,0.9918256130790191,0.990909090909091,1.0,0.995433789954338,0.9536784741144414,0.4513289466140368
60,61.0,0.9863760217983651,0.9878787878787879,0.9969418960244648,0.9923896499238966,0.9918256130790191,0.37725412980663336
61,62.0,0.989100817438692,0.9938837920489296,0.9938837920489296,0.9938837920489296,1.0,0.2805703050395529
62,63.0,0.9945504087193461,0.9969418960244648,0.9969418960244648,0.9969418960244648,0.989100817438692,0.352979469979746
63,64.0,0.9918256130790191,0.9939024390243902,0.9969418960244648,0.9954198473282444,1.0,0.3394764505919414
64,65.0,0.9918256130790191,0.9939024390243902,0.9969418960244648,0.9954198473282444,1.0,0.26513237980229454
65,66.0,0.9945504087193461,0.9969418960244648,0.9969418960244648,0.9969418960244648,0.9945504087193461,0.2771902741634695
66,67.0,0.9945504087193461,0.9969418960244648,0.9969418960244648,0.9969418960244648,1.0,0.38195176138613374
67,68.0,0.997275204359673,0.9969512195121951,1.0,0.998473282442748,0.4877384196185286,0.39633169504921856
