,n_features,accuracy,precision,recall,f1,coverage_ratio,mean_distance,avg_nnodes,avg_nleaves,avg_depth
366,38.0,1.0,1.0,1.0,1.0,0.9510603588907015,0.24599425836796185,11.0,6.0,4.2
367,39.0,1.0,1.0,1.0,1.0,0.0,,9.9,5.45,3.8
368,40.0,1.0,1.0,1.0,1.0,0.9706362153344209,0.37710152797751545,10.3,5.65,4.15
369,41.0,1.0,1.0,1.0,1.0,0.9869494290375204,0.33991556862840594,7.4,4.2,2.85
370,42.0,1.0,1.0,1.0,1.0,0.0016313213703099683,0.3360127927837913,6.5,3.75,2.55
371,43.0,1.0,1.0,1.0,1.0,0.10929853181076676,0.3841272352907882,7.5,4.25,2.9
372,44.0,1.0,1.0,1.0,1.0,0.0016313213703099683,0.11237864063347425,6.7,3.85,2.6
373,45.0,1.0,1.0,1.0,1.0,0.0,,7.6,4.3,3.05
374,46.0,1.0,1.0,1.0,1.0,0.0,,6.6,3.8,2.45
375,47.0,1.0,1.0,1.0,1.0,0.0,,6.5,3.75,2.45
376,48.0,1.0,1.0,1.0,1.0,0.05872756933115819,0.30408002922483357,6.7,3.85,2.65
377,49.0,1.0,1.0,1.0,1.0,0.0,,7.2,4.1,2.75
378,50.0,1.0,1.0,1.0,1.0,0.0032626427406199365,0.2136650448556519,5.5,3.25,2.05
379,51.0,1.0,1.0,1.0,1.0,0.0016313213703099683,0.10997572199667538,6.3,3.65,2.45
380,52.0,1.0,1.0,1.0,1.0,0.0,,8.0,4.5,3.05
381,53.0,1.0,1.0,1.0,1.0,0.0,,5.9,3.45,2.15
382,54.0,1.0,1.0,1.0,1.0,0.0,,7.3,4.15,2.75
383,55.0,1.0,1.0,1.0,1.0,0.0,,4.8,2.9,1.65
384,56.0,1.0,1.0,1.0,1.0,0.0,,6.1,3.55,2.15
385,57.0,1.0,1.0,1.0,1.0,0.0,,6.4,3.7,2.4
386,58.0,1.0,1.0,1.0,1.0,0.0,,5.0,3.0,1.95
387,59.0,1.0,1.0,1.0,1.0,0.0,,4.7,2.85,1.75
388,60.0,1.0,1.0,1.0,1.0,0.0,,4.2,2.6,1.45
389,61.0,1.0,1.0,1.0,1.0,0.0,,4.9,2.95,1.95
390,62.0,1.0,1.0,1.0,1.0,0.0,,6.0,3.5,2.3
391,63.0,1.0,1.0,1.0,1.0,0.0,,5.0,3.0,1.85
392,64.0,1.0,1.0,1.0,1.0,0.0,,4.0,2.5,1.45
393,65.0,1.0,1.0,1.0,1.0,0.0,,4.3,2.65,1.6
394,66.0,1.0,1.0,1.0,1.0,0.0,,4.8,2.9,1.65
395,67.0,1.0,1.0,1.0,1.0,0.0,,4.0,2.5,1.4
396,68.0,1.0,1.0,1.0,1.0,0.0,,4.5,2.75,1.55
397,69.0,1.0,1.0,1.0,1.0,0.0,,4.1,2.55,1.5
398,70.0,1.0,1.0,1.0,1.0,0.0,,3.9,2.45,1.35
399,71.0,1.0,1.0,1.0,1.0,0.0,,4.1,2.55,1.4
400,72.0,1.0,1.0,1.0,1.0,0.0,,4.6,2.8,1.65
401,73.0,1.0,1.0,1.0,1.0,0.0,,3.7,2.35,1.3
402,74.0,1.0,1.0,1.0,1.0,0.0,,3.7,2.35,1.3
403,75.0,1.0,1.0,1.0,1.0,0.0,,3.8,2.4,1.4
404,76.0,1.0,1.0,1.0,1.0,0.0,,4.2,2.6,1.5
405,77.0,1.0,1.0,1.0,1.0,0.0,,4.1,2.55,1.4
406,78.0,1.0,1.0,1.0,1.0,0.0,,3.8,2.4,1.4
407,79.0,1.0,1.0,1.0,1.0,0.0,,3.3,2.15,1.15
408,80.0,1.0,1.0,1.0,1.0,0.0,,3.8,2.4,1.4
409,81.0,1.0,1.0,1.0,1.0,0.0,,3.8,2.4,1.4
410,82.0,1.0,1.0,1.0,1.0,0.0,,3.7,2.35,1.35
411,83.0,1.0,1.0,1.0,1.0,0.0,,4.0,2.5,1.45
412,84.0,1.0,1.0,1.0,1.0,0.0,,3.8,2.4,1.25
413,85.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.3
414,86.0,1.0,1.0,1.0,1.0,0.0,,4.3,2.65,1.6
415,87.0,1.0,1.0,1.0,1.0,0.0,,4.2,2.6,1.5
416,88.0,1.0,1.0,1.0,1.0,0.0,,4.5,2.75,1.65
417,89.0,1.0,1.0,1.0,1.0,0.0,,3.8,2.4,1.35
418,90.0,1.0,1.0,1.0,1.0,0.0,,3.8,2.4,1.4
419,91.0,1.0,1.0,1.0,1.0,0.0,,3.8,2.4,1.4
420,92.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.3
421,93.0,1.0,1.0,1.0,1.0,0.0,,3.7,2.35,1.3
422,94.0,1.0,1.0,1.0,1.0,0.0,,4.4,2.7,1.45
423,95.0,1.0,1.0,1.0,1.0,0.0,,3.3,2.15,1.15
424,96.0,1.0,1.0,1.0,1.0,0.0,,4.5,2.75,1.65
425,97.0,1.0,1.0,1.0,1.0,0.0,,3.5,2.25,1.2
426,98.0,1.0,1.0,1.0,1.0,0.0,,4.6,2.8,1.6
427,99.0,1.0,1.0,1.0,1.0,0.0,,3.8,2.4,1.4
428,100.0,1.0,1.0,1.0,1.0,0.0,,3.4,2.2,1.2
429,101.0,1.0,1.0,1.0,1.0,0.0,,3.4,2.2,1.2
430,102.0,1.0,1.0,1.0,1.0,0.0,,3.9,2.45,1.35
431,103.0,1.0,1.0,1.0,1.0,0.0,,3.9,2.45,1.35
432,104.0,1.0,1.0,1.0,1.0,0.0,,3.5,2.25,1.25
433,105.0,1.0,1.0,1.0,1.0,0.0,,4.0,2.5,1.45
434,106.0,1.0,1.0,1.0,1.0,0.0,,3.5,2.25,1.2
435,107.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.3
436,108.0,1.0,1.0,1.0,1.0,0.0,,4.0,2.5,1.5
437,109.0,1.0,1.0,1.0,1.0,0.0,,3.8,2.4,1.35
438,110.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.3
439,111.0,1.0,1.0,1.0,1.0,0.0,,3.3,2.15,1.15
440,112.0,1.0,1.0,1.0,1.0,0.0,,4.0,2.5,1.45
441,113.0,1.0,1.0,1.0,1.0,0.0,,4.1,2.55,1.45
442,114.0,1.0,1.0,1.0,1.0,0.0,,3.5,2.25,1.25
443,115.0,1.0,1.0,1.0,1.0,0.0,,3.5,2.25,1.25
444,116.0,1.0,1.0,1.0,1.0,0.0,,3.8,2.4,1.35
445,117.0,1.0,1.0,1.0,1.0,0.0,,3.8,2.4,1.4
446,118.0,1.0,1.0,1.0,1.0,0.0,,4.2,2.6,1.55
447,119.0,1.0,1.0,1.0,1.0,0.0,,3.9,2.45,1.4
448,120.0,1.0,1.0,1.0,1.0,0.0,,3.7,2.35,1.25
449,121.0,1.0,1.0,1.0,1.0,0.0,,3.3,2.15,1.1
450,122.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.25
451,123.0,1.0,1.0,1.0,1.0,0.0,,3.4,2.2,1.15
452,124.0,1.0,1.0,1.0,1.0,0.0,,3.4,2.2,1.2
453,125.0,1.0,1.0,1.0,1.0,0.0,,3.7,2.35,1.3
454,126.0,1.0,1.0,1.0,1.0,0.0,,4.0,2.5,1.45
455,127.0,1.0,1.0,1.0,1.0,0.0,,3.2,2.1,1.1
456,128.0,1.0,1.0,1.0,1.0,0.0,,3.3,2.15,1.15
457,129.0,1.0,1.0,1.0,1.0,0.0,,4.1,2.55,1.45
458,130.0,1.0,1.0,1.0,1.0,0.0,,3.0,2.0,1.0
459,131.0,1.0,1.0,1.0,1.0,0.0,,3.3,2.15,1.15
460,132.0,1.0,1.0,1.0,1.0,0.0,,3.4,2.2,1.15
461,133.0,1.0,1.0,1.0,1.0,0.0,,3.4,2.2,1.2
462,134.0,1.0,1.0,1.0,1.0,0.0,,3.7,2.35,1.3
463,135.0,1.0,1.0,1.0,1.0,0.0,,3.3,2.15,1.15
464,136.0,1.0,1.0,1.0,1.0,0.0,,3.5,2.25,1.25
465,137.0,1.0,1.0,1.0,1.0,0.0,,4.0,2.5,1.4
466,138.0,1.0,1.0,1.0,1.0,0.0,,3.4,2.2,1.2
467,139.0,1.0,1.0,1.0,1.0,0.0,,3.3,2.15,1.15
468,140.0,1.0,1.0,1.0,1.0,0.0,,3.9,2.45,1.3
469,141.0,1.0,1.0,1.0,1.0,0.0,,3.8,2.4,1.25
470,142.0,1.0,1.0,1.0,1.0,0.0,,3.8,2.4,1.35
471,143.0,1.0,1.0,1.0,1.0,0.0,,3.3,2.15,1.1
472,144.0,1.0,1.0,1.0,1.0,0.0,,3.2,2.1,1.1
473,145.0,1.0,1.0,1.0,1.0,0.0,,3.4,2.2,1.2
474,146.0,1.0,1.0,1.0,1.0,0.0,,3.1,2.05,1.05
475,147.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.3
476,148.0,1.0,1.0,1.0,1.0,0.0,,3.2,2.1,1.1
477,149.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.3
478,150.0,1.0,1.0,1.0,1.0,0.0,,3.2,2.1,1.1
479,151.0,1.0,1.0,1.0,1.0,0.0,,3.5,2.25,1.2
480,152.0,1.0,1.0,1.0,1.0,0.0,,3.3,2.15,1.15
481,153.0,1.0,1.0,1.0,1.0,0.0,,3.4,2.2,1.2
482,154.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.25
483,155.0,1.0,1.0,1.0,1.0,0.0,,3.1,2.05,1.05
484,156.0,1.0,1.0,1.0,1.0,0.0,,3.4,2.2,1.2
485,157.0,1.0,1.0,1.0,1.0,0.0,,3.7,2.35,1.3
486,158.0,1.0,1.0,1.0,1.0,0.0,,3.7,2.35,1.25
487,159.0,1.0,1.0,1.0,1.0,0.0,,3.9,2.45,1.35
488,160.0,1.0,1.0,1.0,1.0,0.0,,3.2,2.1,1.1
489,161.0,1.0,1.0,1.0,1.0,0.0,,3.4,2.2,1.2
490,162.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.25
491,163.0,1.0,1.0,1.0,1.0,0.0,,3.5,2.25,1.25
492,164.0,1.0,1.0,1.0,1.0,0.0,,3.5,2.25,1.25
493,165.0,1.0,1.0,1.0,1.0,0.0,,3.0,2.0,1.0
494,166.0,1.0,1.0,1.0,1.0,0.0,,3.4,2.2,1.2
495,2.0,1.0,1.0,1.0,1.0,1.0,0.38461517049128957,4.0,2.5,1.4
496,3.0,1.0,1.0,1.0,1.0,1.0,0.43739725307498706,13.0,7.0,4.1
497,4.0,1.0,1.0,1.0,1.0,1.0,0.3811358733275327,6.2,3.6,2.15
498,5.0,1.0,1.0,1.0,1.0,1.0,0.37462151943314376,5.1,3.05,1.85
499,6.0,1.0,1.0,1.0,1.0,1.0,0.4644498769241156,11.9,6.45,3.9
500,7.0,1.0,1.0,1.0,1.0,0.8890701468189233,0.3914312024434122,11.4,6.2,3.7
501,8.0,1.0,1.0,1.0,1.0,1.0,0.3887517758835977,7.3,4.15,2.75
502,9.0,1.0,1.0,1.0,1.0,1.0,0.37186120007276147,8.2,4.6,2.65
503,10.0,1.0,1.0,1.0,1.0,1.0,0.30787549208864545,11.1,6.05,3.85
504,11.0,1.0,1.0,1.0,1.0,1.0,0.38212513121864405,9.8,5.4,3.1
505,12.0,1.0,1.0,1.0,1.0,1.0,0.4120084306209361,13.3,7.15,4.0
506,13.0,1.0,1.0,1.0,1.0,1.0,0.38150762002523575,9.2,5.1,3.1
507,14.0,1.0,1.0,1.0,1.0,0.6525285481239804,0.422218324231996,9.0,5.0,2.7
508,15.0,1.0,1.0,1.0,1.0,0.8107667210440457,0.40869745650548717,8.2,4.6,2.8
509,16.0,1.0,1.0,1.0,1.0,0.99836867862969,0.20610345494065208,7.0,4.0,2.45
510,17.0,1.0,1.0,1.0,1.0,1.0,0.19639015482745428,5.2,3.1,1.9
511,18.0,1.0,1.0,1.0,1.0,0.0,,4.6,2.8,1.65
512,19.0,1.0,1.0,1.0,1.0,0.0,,5.2,3.1,1.85
513,20.0,1.0,1.0,1.0,1.0,0.0,,4.5,2.75,1.65
514,21.0,1.0,1.0,1.0,1.0,0.039151712887438794,0.3492673490496368,6.9,3.95,2.4
515,22.0,1.0,1.0,1.0,1.0,0.0,,5.2,3.1,1.9
516,23.0,1.0,1.0,1.0,1.0,0.0016313213703099683,0.24673106353039756,7.6,4.3,2.55
517,24.0,1.0,1.0,1.0,1.0,0.0538336052202284,0.5054920912078199,6.1,3.55,2.25
518,25.0,1.0,1.0,1.0,1.0,0.0,,4.0,2.5,1.45
519,26.0,1.0,1.0,1.0,1.0,0.0,,4.9,2.95,1.7
520,27.0,1.0,1.0,1.0,1.0,0.0,,5.5,3.25,1.85
521,28.0,1.0,1.0,1.0,1.0,0.0,,4.1,2.55,1.45
522,29.0,1.0,1.0,1.0,1.0,0.0,,6.0,3.5,2.15
523,30.0,1.0,1.0,1.0,1.0,0.0,,4.1,2.55,1.5
524,31.0,1.0,1.0,1.0,1.0,0.0,,3.2,2.1,1.1
525,32.0,1.0,1.0,1.0,1.0,0.0,,3.4,2.2,1.2
526,33.0,1.0,1.0,1.0,1.0,0.0,,4.2,2.6,1.6
527,34.0,1.0,1.0,1.0,1.0,0.0,,4.5,2.75,1.65
528,35.0,1.0,1.0,1.0,1.0,0.0,,5.2,3.1,1.9
529,36.0,1.0,1.0,1.0,1.0,0.0,,3.7,2.35,1.25
530,37.0,1.0,1.0,1.0,1.0,0.0,,4.4,2.7,1.65
531,38.0,1.0,1.0,1.0,1.0,0.0,,3.7,2.35,1.3
532,39.0,1.0,1.0,1.0,1.0,0.0,,4.1,2.55,1.4
533,40.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.3
534,41.0,1.0,1.0,1.0,1.0,0.0,,3.8,2.4,1.35
535,42.0,1.0,1.0,1.0,1.0,0.0,,3.9,2.45,1.3
536,43.0,1.0,1.0,1.0,1.0,0.0,,3.9,2.45,1.35
537,44.0,1.0,1.0,1.0,1.0,0.0,,3.7,2.35,1.35
538,45.0,1.0,1.0,1.0,1.0,0.0,,4.0,2.5,1.45
539,46.0,1.0,1.0,1.0,1.0,0.0,,5.0,3.0,1.7
540,47.0,1.0,1.0,1.0,1.0,0.0,,4.3,2.65,1.6
541,48.0,1.0,1.0,1.0,1.0,0.0,,3.5,2.25,1.25
542,49.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.25
543,50.0,1.0,1.0,1.0,1.0,0.0,,4.0,2.5,1.4
544,51.0,1.0,1.0,1.0,1.0,0.0,,3.7,2.35,1.3
545,52.0,1.0,1.0,1.0,1.0,0.0,,4.1,2.55,1.55
546,53.0,1.0,1.0,1.0,1.0,0.0,,3.7,2.35,1.35
547,54.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.25
548,55.0,1.0,1.0,1.0,1.0,0.0,,3.3,2.15,1.15
549,56.0,1.0,1.0,1.0,1.0,0.0,,3.1,2.05,1.05
550,57.0,1.0,1.0,1.0,1.0,0.0,,3.7,2.35,1.35
551,58.0,1.0,1.0,1.0,1.0,0.0,,3.5,2.25,1.25
552,59.0,1.0,1.0,1.0,1.0,0.0,,4.1,2.55,1.4
553,60.0,1.0,1.0,1.0,1.0,0.0,,3.5,2.25,1.2
554,61.0,1.0,1.0,1.0,1.0,0.0,,3.3,2.15,1.15
555,62.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.25
556,63.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.3
557,64.0,1.0,1.0,1.0,1.0,0.0,,3.3,2.15,1.15
558,65.0,1.0,1.0,1.0,1.0,0.0,,3.2,2.1,1.1
559,66.0,1.0,1.0,1.0,1.0,0.0,,4.1,2.55,1.55
560,67.0,1.0,1.0,1.0,1.0,0.0,,4.0,2.5,1.5
561,68.0,1.0,1.0,1.0,1.0,0.0,,4.0,2.5,1.5
562,69.0,1.0,1.0,1.0,1.0,0.0,,3.5,2.25,1.25
563,70.0,1.0,1.0,1.0,1.0,0.0,,3.1,2.05,1.05
564,71.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.3
565,72.0,1.0,1.0,1.0,1.0,0.0,,4.4,2.7,1.65
566,73.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.3
567,74.0,1.0,1.0,1.0,1.0,0.0,,4.0,2.5,1.5
568,75.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.3
569,76.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.3
570,77.0,1.0,1.0,1.0,1.0,0.0,,4.2,2.6,1.45
571,78.0,1.0,1.0,1.0,1.0,0.0,,4.2,2.6,1.55
572,79.0,1.0,1.0,1.0,1.0,0.0,,3.4,2.2,1.2
573,80.0,1.0,1.0,1.0,1.0,0.0,,4.0,2.5,1.5
574,81.0,1.0,1.0,1.0,1.0,0.0,,3.8,2.4,1.35
575,82.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.3
576,83.0,1.0,1.0,1.0,1.0,0.0,,3.7,2.35,1.35
577,84.0,1.0,1.0,1.0,1.0,0.0,,3.7,2.35,1.35
578,85.0,1.0,1.0,1.0,1.0,0.0,,3.5,2.25,1.25
579,86.0,1.0,1.0,1.0,1.0,0.0,,4.0,2.5,1.45
580,87.0,1.0,1.0,1.0,1.0,0.0,,3.2,2.1,1.1
581,88.0,1.0,1.0,1.0,1.0,0.0,,4.5,2.75,1.7
582,89.0,1.0,1.0,1.0,1.0,0.0,,3.8,2.4,1.35
583,90.0,1.0,1.0,1.0,1.0,0.0,,3.1,2.05,1.05
584,91.0,1.0,1.0,1.0,1.0,0.0,,3.2,2.1,1.1
585,92.0,1.0,1.0,1.0,1.0,0.0,,4.0,2.5,1.4
586,93.0,1.0,1.0,1.0,1.0,0.0,,3.4,2.2,1.2
587,94.0,1.0,1.0,1.0,1.0,0.0,,4.0,2.5,1.45
588,95.0,1.0,1.0,1.0,1.0,0.0,,3.9,2.45,1.45
589,96.0,1.0,1.0,1.0,1.0,0.0,,3.7,2.35,1.3
590,97.0,1.0,1.0,1.0,1.0,0.0,,3.7,2.35,1.25
591,98.0,1.0,1.0,1.0,1.0,0.0,,4.1,2.55,1.45
592,99.0,1.0,1.0,1.0,1.0,0.0,,3.5,2.25,1.25
593,100.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.2
594,101.0,1.0,1.0,1.0,1.0,0.0,,3.7,2.35,1.3
595,102.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.25
596,103.0,1.0,1.0,1.0,1.0,0.0,,4.1,2.55,1.5
597,104.0,1.0,1.0,1.0,1.0,0.0,,3.8,2.4,1.35
598,105.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.25
599,106.0,1.0,1.0,1.0,1.0,0.0,,3.5,2.25,1.15
600,107.0,1.0,1.0,1.0,1.0,0.0,,3.5,2.25,1.2
601,108.0,1.0,1.0,1.0,1.0,0.0,,3.8,2.4,1.35
602,109.0,1.0,1.0,1.0,1.0,0.0,,4.1,2.55,1.45
603,110.0,1.0,1.0,1.0,1.0,0.0,,3.9,2.45,1.35
604,111.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.25
605,112.0,1.0,1.0,1.0,1.0,0.0,,3.4,2.2,1.15
606,113.0,1.0,1.0,1.0,1.0,0.0,,3.5,2.25,1.25
607,114.0,1.0,1.0,1.0,1.0,0.0,,3.9,2.45,1.4
608,115.0,1.0,1.0,1.0,1.0,0.0,,4.1,2.55,1.45
609,116.0,1.0,1.0,1.0,1.0,0.0,,4.0,2.5,1.45
610,117.0,1.0,1.0,1.0,1.0,0.0,,4.0,2.5,1.45
611,118.0,1.0,1.0,1.0,1.0,0.0,,3.5,2.25,1.2
612,119.0,1.0,1.0,1.0,1.0,0.0,,3.4,2.2,1.2
613,120.0,1.0,1.0,1.0,1.0,0.0,,4.1,2.55,1.5
614,121.0,1.0,1.0,1.0,1.0,0.0,,3.4,2.2,1.2
615,122.0,1.0,1.0,1.0,1.0,0.0,,3.9,2.45,1.35
616,123.0,1.0,1.0,1.0,1.0,0.0,,3.8,2.4,1.35
617,124.0,1.0,1.0,1.0,1.0,0.0,,3.5,2.25,1.25
618,125.0,1.0,1.0,1.0,1.0,0.0,,3.4,2.2,1.15
619,126.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.25
620,127.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.3
621,128.0,1.0,1.0,1.0,1.0,0.0,,3.5,2.25,1.2
622,129.0,1.0,1.0,1.0,1.0,0.0,,3.1,2.05,1.05
623,130.0,1.0,1.0,1.0,1.0,0.0,,3.5,2.25,1.25
624,131.0,1.0,1.0,1.0,1.0,0.0,,3.4,2.2,1.15
625,132.0,1.0,1.0,1.0,1.0,0.0,,3.3,2.15,1.15
626,133.0,1.0,1.0,1.0,1.0,0.0,,3.2,2.1,1.1
627,134.0,1.0,1.0,1.0,1.0,0.0,,3.5,2.25,1.2
628,135.0,1.0,1.0,1.0,1.0,0.0,,3.3,2.15,1.15
629,136.0,1.0,1.0,1.0,1.0,0.0,,3.3,2.15,1.15
630,137.0,1.0,1.0,1.0,1.0,0.0,,3.7,2.35,1.3
631,138.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.25
632,139.0,1.0,1.0,1.0,1.0,0.0,,3.5,2.25,1.25
633,140.0,1.0,1.0,1.0,1.0,0.0,,4.0,2.5,1.45
634,141.0,1.0,1.0,1.0,1.0,0.0,,3.3,2.15,1.15
635,142.0,1.0,1.0,1.0,1.0,0.0,,4.0,2.5,1.5
636,143.0,1.0,1.0,1.0,1.0,0.0,,3.9,2.45,1.45
637,144.0,1.0,1.0,1.0,1.0,0.0,,3.2,2.1,1.1
638,145.0,1.0,1.0,1.0,1.0,0.0,,3.2,2.1,1.1
639,146.0,1.0,1.0,1.0,1.0,0.0,,3.4,2.2,1.2
640,147.0,1.0,1.0,1.0,1.0,0.0,,3.5,2.25,1.25
641,148.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.3
642,149.0,1.0,1.0,1.0,1.0,0.0,,3.3,2.15,1.1
643,150.0,1.0,1.0,1.0,1.0,0.0,,3.3,2.15,1.15
644,151.0,1.0,1.0,1.0,1.0,0.0,,3.3,2.15,1.15
645,152.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.25
646,153.0,1.0,1.0,1.0,1.0,0.0,,3.3,2.15,1.1
647,154.0,1.0,1.0,1.0,1.0,0.0,,3.5,2.25,1.2
648,155.0,1.0,1.0,1.0,1.0,0.0,,3.7,2.35,1.3
649,156.0,1.0,1.0,1.0,1.0,0.0,,3.4,2.2,1.2
650,157.0,1.0,1.0,1.0,1.0,0.0,,3.3,2.15,1.15
651,158.0,1.0,1.0,1.0,1.0,0.0,,3.3,2.15,1.15
652,159.0,1.0,1.0,1.0,1.0,0.0,,3.4,2.2,1.2
653,160.0,1.0,1.0,1.0,1.0,0.0,,3.5,2.25,1.25
654,161.0,1.0,1.0,1.0,1.0,0.0,,3.3,2.15,1.1
655,162.0,1.0,1.0,1.0,1.0,0.0,,3.5,2.25,1.25
656,163.0,1.0,1.0,1.0,1.0,0.0,,4.0,2.5,1.45
657,164.0,1.0,1.0,1.0,1.0,0.0,,3.7,2.35,1.3
658,165.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.3
659,166.0,1.0,1.0,1.0,1.0,0.0,,3.9,2.45,1.4
660,2.0,1.0,1.0,1.0,1.0,1.0,0.2985943975494051,3.0,2.0,1.0
661,3.0,1.0,1.0,1.0,1.0,1.0,0.3260254437956121,5.4,3.2,1.7
662,4.0,1.0,1.0,1.0,1.0,0.5758564437194127,0.32323107309034593,3.6,2.3,1.3
663,5.0,1.0,1.0,1.0,1.0,1.0,0.29251403830650824,3.6,2.3,1.3
664,6.0,1.0,1.0,1.0,1.0,0.27079934747145185,0.45207467848280786,5.1,3.05,1.8
665,7.0,1.0,1.0,1.0,1.0,0.0,,4.0,2.5,1.5
666,8.0,1.0,1.0,1.0,1.0,0.0016313213703099683,0.22809226418485368,4.6,2.8,1.65
667,9.0,1.0,1.0,1.0,1.0,0.004893964110929905,0.38973879662811894,4.4,2.7,1.6
668,10.0,1.0,1.0,1.0,1.0,0.004893964110929905,0.22046367099758823,5.1,3.05,1.75
669,11.0,1.0,1.0,1.0,1.0,0.057096247960848334,0.39469764975466354,5.1,3.05,1.8
670,12.0,1.0,1.0,1.0,1.0,0.0016313213703099683,0.2613930360332539,4.6,2.8,1.7
671,13.0,1.0,1.0,1.0,1.0,0.0,,4.4,2.7,1.65
672,14.0,1.0,1.0,1.0,1.0,0.037520391517128826,0.33866016690562845,5.3,3.15,1.9
673,15.0,1.0,1.0,1.0,1.0,0.004893964110929905,0.5528470457905822,5.4,3.2,2.0
674,16.0,1.0,1.0,1.0,1.0,0.0016313213703099683,0.5135162146634741,3.9,2.45,1.35
675,17.0,1.0,1.0,1.0,1.0,0.0,,4.0,2.5,1.5
676,18.0,1.0,1.0,1.0,1.0,0.0,,3.9,2.45,1.4
677,19.0,1.0,1.0,1.0,1.0,0.0,,3.4,2.2,1.15
678,20.0,1.0,1.0,1.0,1.0,0.0,,5.1,3.05,1.85
679,21.0,1.0,1.0,1.0,1.0,0.0,,3.8,2.4,1.4
680,22.0,1.0,1.0,1.0,1.0,0.0,,4.4,2.7,1.6
681,23.0,1.0,1.0,1.0,1.0,0.0,,3.5,2.25,1.25
682,24.0,1.0,1.0,1.0,1.0,0.0,,4.7,2.85,1.75
683,25.0,1.0,1.0,1.0,1.0,0.0,,3.8,2.4,1.4
684,26.0,1.0,1.0,1.0,1.0,0.0,,3.3,2.15,1.15
685,27.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.3
686,28.0,1.0,1.0,1.0,1.0,0.0,,3.5,2.25,1.2
687,29.0,1.0,1.0,1.0,1.0,0.0,,4.0,2.5,1.5
688,30.0,1.0,1.0,1.0,1.0,0.0,,3.7,2.35,1.35
689,31.0,1.0,1.0,1.0,1.0,0.0,,3.9,2.45,1.45
690,32.0,1.0,1.0,1.0,1.0,0.0,,4.3,2.65,1.55
691,33.0,1.0,1.0,1.0,1.0,0.0,,3.7,2.35,1.35
692,34.0,1.0,1.0,1.0,1.0,0.0,,4.6,2.8,1.6
693,35.0,1.0,1.0,1.0,1.0,0.0,,3.8,2.4,1.35
694,36.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.25
695,37.0,1.0,1.0,1.0,1.0,0.0,,3.7,2.35,1.3
696,38.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.25
697,39.0,1.0,1.0,1.0,1.0,0.0,,3.3,2.15,1.15
698,40.0,1.0,1.0,1.0,1.0,0.0,,4.5,2.75,1.6
699,41.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.3
700,42.0,1.0,1.0,1.0,1.0,0.0,,4.8,2.9,1.75
701,43.0,1.0,1.0,1.0,1.0,0.0,,4.6,2.8,1.75
702,44.0,1.0,1.0,1.0,1.0,0.0,,4.6,2.8,1.75
703,45.0,1.0,1.0,1.0,1.0,0.0,,3.9,2.45,1.4
704,46.0,1.0,1.0,1.0,1.0,0.0,,4.4,2.7,1.55
705,47.0,1.0,1.0,1.0,1.0,0.0,,4.2,2.6,1.6
706,48.0,1.0,1.0,1.0,1.0,0.0,,5.0,3.0,1.7
707,49.0,1.0,1.0,1.0,1.0,0.0,,3.3,2.15,1.15
708,50.0,1.0,1.0,1.0,1.0,0.0,,4.3,2.65,1.6
709,51.0,1.0,1.0,1.0,1.0,0.0,,4.5,2.75,1.7
710,52.0,1.0,1.0,1.0,1.0,0.0,,3.9,2.45,1.4
