explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max
FACETIndex,20,20,57,1.0,1.0,1.0,1.0,14.4,7.7,3.0,-0.41051826508815753,0.1796667530000863,1.0,0.007513676607049101,2.55,3.0614206790924072,3.528590440750122,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,57,1.0,1.0,1.0,1.0,14.4,7.7,3.0,-0.41051826508815753,0.1796667530000863,1.0,0.005161286091434038,2.65,0.08299875259399414,2.242861747741699,-1.0,-1.0,105,169.75,350
FACETGrow,20,20,57,1.0,1.0,1.0,1.0,14.4,7.7,3.0,-0.4950714749837557,0.13615773115773114,1.0,0.10440568436656657,8.25,0.06499958038330078,0.03099989891052246,1.15,10.0,-1,-1,-1
OCEAN,20,20,57,1.0,1.0,1.0,1.0,14.4,7.7,3.0,-0.4950714749837557,0.13615773115773114,1.0,0.010277116607863065,4.15,0.0,0.5489976406097412,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,57,1.0,1.0,1.0,1.0,14.4,7.7,3.0,-0.4950714749837557,0.13615773115773114,1.0,0.010025395626027197,3.5,2.9979991912841797,3.2755298614501953,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,57,1.0,1.0,1.0,1.0,14.4,7.7,3.0,-0.4950714749837557,0.13615773115773114,1.0,0.006394180363567181,3.65,0.07659029960632324,2.9028759002685547,-1.0,-1.0,155,200.4,289
FACETGrow,20,20,57,1.0,1.0,1.0,1.0,14.0,7.5,3.0,0.0582716049382716,0.16787231287231286,1.0,0.17347272289853796,7.2,0.06000041961669922,0.039999961853027344,0.9,10.0,-1,-1,-1
OCEAN,20,20,57,1.0,1.0,1.0,1.0,14.0,7.5,3.0,0.0582716049382716,0.16787231287231286,1.0,0.008595473047583487,3.5,0.0,0.5320003032684326,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,57,1.0,1.0,1.0,1.0,14.0,7.5,3.0,0.0582716049382716,0.16787231287231286,1.0,0.011243757711525864,3.5,3.03499698638916,3.709000825881958,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,57,1.0,1.0,1.0,1.0,14.0,7.5,3.0,0.0582716049382716,0.16787231287231286,1.0,0.0077668638065758345,3.65,0.07399940490722656,3.078998327255249,-1.0,-1.0,115,200.35,402
FACETGrow,20,20,57,0.95,1.0,0.875,0.9333333333333333,14.8,7.9,3.0,0.054896455595380325,0.18045793712460378,1.0,0.12494875321265289,7.25,0.0670011043548584,0.030998945236206055,1.2,9.95,-1,-1,-1
OCEAN,20,20,57,0.95,1.0,0.875,0.9333333333333333,14.8,7.9,3.0,0.054896455595380325,0.18045793712460378,1.0,0.006811240865812448,3.3,0.0,0.6399998664855957,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,57,0.95,1.0,0.875,0.9333333333333333,14.8,7.9,3.0,0.054896455595380325,0.18045793712460378,1.0,0.006141582326731816,2.85,3.050001382827759,3.470139503479004,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,57,0.95,1.0,0.875,0.9333333333333333,14.8,7.9,3.0,0.054896455595380325,0.18045793712460378,1.0,0.0039608541964788035,3.15,0.08999943733215332,2.5226058959960938,-1.0,-1.0,147,198.65,328
FACETGrow,20,20,57,0.9,0.8333333333333334,0.8333333333333334,0.8333333333333334,14.6,7.8,3.0,0.26512345679012345,0.21626607959941294,1.0,0.2538238564619575,6.9,0.059000253677368164,0.03599977493286133,1.45,9.95,-1,-1,-1
OCEAN,20,20,57,0.9,0.8333333333333334,0.8333333333333334,0.8333333333333334,14.6,7.8,3.0,0.26512345679012345,0.21626607959941294,1.0,0.004647024330121606,3.4,0.0,0.556809663772583,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,57,0.9,0.8333333333333334,0.8333333333333334,0.8333333333333334,14.6,7.8,3.0,0.26512345679012345,0.21626607959941294,1.0,0.0074298715514469595,2.95,3.039893627166748,3.452421188354492,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,57,0.9,0.8333333333333334,0.8333333333333334,0.8333333333333334,14.6,7.8,3.0,0.26512345679012345,0.21626607959941294,1.0,0.003905717196508044,2.75,0.08455228805541992,3.5740017890930176,-1.0,-1.0,126,219.1,335
FACETGrow,20,20,57,0.8,0.7142857142857143,0.7142857142857143,0.7142857142857143,14.8,7.9,3.0,0.2746800242923598,0.1504144004144004,1.0,0.1698106935444847,7.3,0.06000018119812012,0.040007829666137695,2.25,9.9,-1,-1,-1
OCEAN,20,20,57,0.8,0.7142857142857143,0.7142857142857143,0.7142857142857143,14.8,7.9,3.0,0.2746800242923598,0.1504144004144004,1.0,0.004768675507447842,2.85,0.0,0.5850052833557129,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,57,0.8,0.7142857142857143,0.7142857142857143,0.7142857142857143,14.8,7.9,3.0,0.2746800242923598,0.1504144004144004,1.0,0.006823944834465962,2.85,3.01699161529541,3.812990427017212,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,57,0.8,0.7142857142857143,0.7142857142857143,0.7142857142857143,14.8,7.9,3.0,0.2746800242923598,0.1504144004144004,1.0,0.00439962424316541,2.85,0.08212089538574219,3.5298891067504883,-1.0,-1.0,147,225.2,344
FACETGrow,20,20,57,0.85,1.0,0.5,0.6666666666666666,14.6,7.8,3.0,0.708295389837645,0.15336096002762667,1.0,0.0723094067639062,7.4,0.06100153923034668,0.027998685836791992,1.35,9.65,-1,-1,-1
OCEAN,20,20,57,0.85,1.0,0.5,0.6666666666666666,14.6,7.8,3.0,0.708295389837645,0.15336096002762667,1.0,0.011691793155476377,4.5,0.0,0.5710587501525879,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,57,0.85,1.0,0.5,0.6666666666666666,14.6,7.8,3.0,0.708295389837645,0.15336096002762667,1.0,0.009695816814259989,3.8,3.0420587062835693,2.8920092582702637,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,57,0.85,1.0,0.5,0.6666666666666666,14.6,7.8,3.0,0.708295389837645,0.15336096002762667,1.0,0.004903547905424083,3.7,0.08400774002075195,3.0852394104003906,-1.0,-1.0,112,209.8,284
