explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max
FACETGrow,20,20,57,1.0,1.0,1.0,1.0,14.0,7.5,3.0,0.0582716049382716,0.16787231287231286,1.0,0.17347272289853796,7.2,0.05600881576538086,0.031000375747680664,0.9,10.0,-1,-1,-1
OCEAN,20,20,57,1.0,1.0,1.0,1.0,14.0,7.5,3.0,0.0582716049382716,0.16787231287231286,1.0,0.008595473047583487,3.5,0.0,0.5390441417694092,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,57,1.0,1.0,1.0,1.0,14.0,7.5,3.0,0.0582716049382716,0.16787231287231286,1.0,0.011243757711525864,3.5,3.1399431228637695,3.742997884750366,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,57,1.0,1.0,1.0,1.0,14.0,7.5,3.0,0.0582716049382716,0.16787231287231286,1.0,0.0077668638065758345,3.65,0.07901334762573242,3.0731279850006104,-1.0,-1.0,115,200.35,402
FACETGrow,20,20,57,0.95,1.0,0.875,0.9333333333333333,14.8,7.9,3.0,0.054896455595380325,0.18045793712460378,1.0,0.12494875321265289,7.25,0.06400012969970703,0.031000375747680664,1.2,9.95,-1,-1,-1
OCEAN,20,20,57,0.95,1.0,0.875,0.9333333333333333,14.8,7.9,3.0,0.054896455595380325,0.18045793712460378,1.0,0.006811240865812448,3.3,0.0,0.6088690757751465,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,57,0.95,1.0,0.875,0.9333333333333333,14.8,7.9,3.0,0.054896455595380325,0.18045793712460378,1.0,0.006141582326731816,2.85,3.1510114669799805,3.4761130809783936,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,57,0.95,1.0,0.875,0.9333333333333333,14.8,7.9,3.0,0.054896455595380325,0.18045793712460378,1.0,0.0039608541964788035,3.15,0.0940086841583252,2.5119528770446777,-1.0,-1.0,147,198.65,328
FACETGrow,20,20,57,0.9,0.8333333333333334,0.8333333333333334,0.8333333333333334,14.6,7.8,3.0,0.26512345679012345,0.21626607959941294,1.0,0.2538238564619575,6.9,0.07499980926513672,0.03000020980834961,1.45,9.95,-1,-1,-1
OCEAN,20,20,57,0.9,0.8333333333333334,0.8333333333333334,0.8333333333333334,14.6,7.8,3.0,0.26512345679012345,0.21626607959941294,1.0,0.004647024330121606,3.4,0.0,0.567908525466919,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,57,0.9,0.8333333333333334,0.8333333333333334,0.8333333333333334,14.6,7.8,3.0,0.26512345679012345,0.21626607959941294,1.0,0.0074298715514469595,2.95,3.1981723308563232,3.476964235305786,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,57,0.9,0.8333333333333334,0.8333333333333334,0.8333333333333334,14.6,7.8,3.0,0.26512345679012345,0.21626607959941294,1.0,0.003905717196508044,2.75,0.08154869079589844,3.5939183235168457,-1.0,-1.0,126,219.1,335
FACETGrow,20,20,57,0.8,0.7142857142857143,0.7142857142857143,0.7142857142857143,14.8,7.9,3.0,0.2746800242923598,0.1504144004144004,1.0,0.1698106935444847,7.3,0.059604644775390625,0.030999422073364258,2.25,9.9,-1,-1,-1
OCEAN,20,20,57,0.8,0.7142857142857143,0.7142857142857143,0.7142857142857143,14.8,7.9,3.0,0.2746800242923598,0.1504144004144004,1.0,0.004768675507447842,2.85,0.0,0.5482127666473389,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,57,0.8,0.7142857142857143,0.7142857142857143,0.7142857142857143,14.8,7.9,3.0,0.2746800242923598,0.1504144004144004,1.0,0.006823944834465962,2.85,3.162083148956299,3.8638970851898193,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,57,0.8,0.7142857142857143,0.7142857142857143,0.7142857142857143,14.8,7.9,3.0,0.2746800242923598,0.1504144004144004,1.0,0.00439962424316541,2.85,0.08299946784973145,3.462038278579712,-1.0,-1.0,147,225.2,344
FACETGrow,20,20,57,0.85,1.0,0.5,0.6666666666666666,14.6,7.8,3.0,0.708295389837645,0.15336096002762667,1.0,0.0723094067639062,7.4,0.059000492095947266,0.03099966049194336,1.35,9.65,-1,-1,-1
OCEAN,20,20,57,0.85,1.0,0.5,0.6666666666666666,14.6,7.8,3.0,0.708295389837645,0.15336096002762667,1.0,0.011691793155476377,4.5,0.0,0.5468740463256836,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,57,0.85,1.0,0.5,0.6666666666666666,14.6,7.8,3.0,0.708295389837645,0.15336096002762667,1.0,0.009695816814259989,3.8,3.2479989528656006,2.858999013900757,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,57,0.85,1.0,0.5,0.6666666666666666,14.6,7.8,3.0,0.708295389837645,0.15336096002762667,1.0,0.004903547905424083,3.7,0.08999872207641602,3.086211681365967,-1.0,-1.0,112,209.8,284
