accuracy,precision,recall,f1,per_valid,avg_dist,avg_manhattan,avg_length,prep_time,explain_time,sample_time,n_explain,dataset,explainer,min_robust,iteration
0.878023134,0.875864719,0.941735537,0.907606531,1,0.492505682,,8.9,23.55462527,0.275052786,0.013752639,20,magic,facetindex,0.00042,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.492505682,,8.9,23.55462527,0.271804571,0.013590229,20,magic,facetindex,0.00043,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.492505682,,8.9,23.55462527,0.273856163,0.013692808,20,magic,facetindex,0.00044,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.492505682,,8.9,23.55462527,0.272027016,0.013601351,20,magic,facetindex,0.00045,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.492505682,,8.9,23.55462527,0.27261734,0.013630867,20,magic,facetindex,0.00046,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.492505682,,8.9,23.55462527,0.273171186,0.013658559,20,magic,facetindex,0.00047,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.492505682,,8.9,23.55462527,0.275209904,0.013760495,20,magic,facetindex,0.00048,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.492505682,,8.9,23.55462527,0.273770809,0.01368854,20,magic,facetindex,0.00049,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.492505682,,8.9,23.55462527,0.27258563,0.013629282,20,magic,facetindex,0.0005,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.492505682,,8.9,23.55462527,0.271061897,0.013553095,20,magic,facetindex,0.001,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.492505682,,8.9,23.55462527,0.272357702,0.013617885,20,magic,facetindex,0.0015,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.492505682,,8.9,23.55462527,0.272180557,0.013609028,20,magic,facetindex,0.002,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.492505682,,8.9,23.55462527,0.270136118,0.013506806,20,magic,facetindex,0.0025,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.492505682,,8.9,23.55462527,0.26954174,0.013477087,20,magic,facetindex,0.003,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.492505682,,8.9,23.55462527,0.269405365,0.013470268,20,magic,facetindex,0.0035,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.492505682,,8.9,23.55462527,0.270102978,0.013505149,20,magic,facetindex,0.004,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.492505682,,8.9,23.55462527,0.269410372,0.013470519,20,magic,facetindex,0.0045,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.492505682,,8.9,23.55462527,0.268337965,0.013416898,20,magic,facetindex,0.005,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.492505682,,8.9,23.55462527,0.269649506,0.013482475,20,magic,facetindex,0.0055,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.492505682,,8.9,23.55462527,0.26855588,0.013427794,20,magic,facetindex,0.006,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.492505682,,8.9,23.55462527,0.268285751,0.013414288,20,magic,facetindex,0.0065,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.492505682,,8.9,23.55462527,0.267789125,0.013389456,20,magic,facetindex,0.007,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.492505682,,8.9,23.55462527,0.267201424,0.013360071,20,magic,facetindex,0.0075,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.492505682,,8.9,23.55462527,0.266057014,0.013302851,20,magic,facetindex,0.008,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.492505682,,8.9,23.55462527,0.267883539,0.013394177,20,magic,facetindex,0.0085,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.492505682,,8.9,23.55462527,0.267638206,0.01338191,20,magic,facetindex,0.009,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.492505682,,8.9,23.55462527,0.265112162,0.013255608,20,magic,facetindex,0.0095,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.492505682,,8.9,23.55462527,0.264302492,0.013215125,20,magic,facetindex,0.01,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.492505682,,8.9,23.55462527,0.263608932,0.013180447,20,magic,facetindex,0.0105,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.492505682,,8.9,23.55462527,0.264128208,0.01320641,20,magic,facetindex,0.011,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.492505682,,8.9,23.55462527,0.262123585,0.013106179,20,magic,facetindex,0.0115,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.492505682,,8.9,23.55462527,0.261624336,0.013081217,20,magic,facetindex,0.012,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.492505682,,8.9,23.55462527,0.26224041,0.01311202,20,magic,facetindex,0.0125,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.492505682,,8.9,23.55462527,0.261903763,0.013095188,20,magic,facetindex,0.013,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.505248077,,8.65,23.55462527,0.263027191,0.01315136,20,magic,facetindex,0.0135,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.505248077,,8.65,23.55462527,0.260052681,0.013002634,20,magic,facetindex,0.014,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.505248077,,8.65,23.55462527,0.261238575,0.013061929,20,magic,facetindex,0.0145,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.505248077,,8.65,23.55462527,0.261439085,0.013071954,20,magic,facetindex,0.015,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.505248077,,8.65,23.55462527,0.263152838,0.013157642,20,magic,facetindex,0.0155,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.505248077,,8.65,23.55462527,0.260601044,0.013030052,20,magic,facetindex,0.016,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.505248077,,8.65,23.55462527,0.260387897,0.013019395,20,magic,facetindex,0.0165,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.505248077,,8.65,23.55462527,0.259832859,0.012991643,20,magic,facetindex,0.017,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.505248077,,8.65,23.55462527,0.260224104,0.013011205,20,magic,facetindex,0.0175,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.505248077,,8.65,23.55462527,0.258891821,0.012944591,20,magic,facetindex,0.018,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.505248077,,8.65,23.55462527,0.259214163,0.012960708,20,magic,facetindex,0.0185,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.505248077,,8.65,23.55462527,0.261936665,0.013096833,20,magic,facetindex,0.019,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.505248077,,8.65,23.55462527,0.257736206,0.01288681,20,magic,facetindex,0.0195,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.505248077,,8.65,23.55462527,0.258046865,0.012902343,20,magic,facetindex,0.02,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.505248077,,8.65,23.55462527,0.257154942,0.012857747,20,magic,facetindex,0.0205,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.505248077,,8.65,23.55462527,0.256570816,0.012828541,20,magic,facetindex,0.021,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.505248077,,8.65,23.55462527,0.256744146,0.012837207,20,magic,facetindex,0.0215,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.505248077,,8.65,23.55462527,0.25707984,0.012853992,20,magic,facetindex,0.022,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.505248077,,8.65,23.55462527,0.25588131,0.012794065,20,magic,facetindex,0.0225,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.505248077,,8.65,23.55462527,0.25534606,0.012767303,20,magic,facetindex,0.023,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.505248077,,8.65,23.55462527,0.254462957,0.012723148,20,magic,facetindex,0.0235,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.505248077,,8.65,23.55462527,0.255022049,0.012751102,20,magic,facetindex,0.024,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.505248077,,8.65,23.55462527,0.257941961,0.012897098,20,magic,facetindex,0.0245,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.505248077,,8.65,23.55462527,0.254978895,0.012748945,20,magic,facetindex,0.025,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.505248077,,8.65,23.55462527,0.256883621,0.012844181,20,magic,facetindex,0.0255,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.505248077,,8.65,23.55462527,0.253767014,0.012688351,20,magic,facetindex,0.026,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.505248077,,8.65,23.55462527,0.253830433,0.012691522,20,magic,facetindex,0.0265,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.505248077,,8.65,23.55462527,0.252598286,0.012629914,20,magic,facetindex,0.027,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.505248077,,8.65,23.55462527,0.250992298,0.012549615,20,magic,facetindex,0.0275,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.505248077,,8.65,23.55462527,0.250951529,0.012547576,20,magic,facetindex,0.028,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.505248077,,8.65,23.55462527,0.252953768,0.012647688,20,magic,facetindex,0.0285,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.505248077,,8.65,23.55462527,0.254537821,0.012726891,20,magic,facetindex,0.029,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.505248077,,8.65,23.55462527,0.253201008,0.01266005,20,magic,facetindex,0.0295,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.505248077,,8.65,23.55462527,0.251539707,0.012576985,20,magic,facetindex,0.03,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.505248077,,8.65,23.55462527,0.250448465,0.012522423,20,magic,facetindex,0.0305,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.505248077,,8.65,23.55462527,0.250509501,0.012525475,20,magic,facetindex,0.031,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.505248077,,8.65,23.55462527,0.250067472,0.012503374,20,magic,facetindex,0.0315,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.505248077,,8.65,23.55462527,0.251778841,0.012588942,20,magic,facetindex,0.032,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.505248077,,8.65,23.55462527,0.249569654,0.012478483,20,magic,facetindex,0.0325,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.508494073,,8.75,23.55462527,0.256152391,0.01280762,20,magic,facetindex,0.033,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.508494073,,8.75,23.55462527,0.257747173,0.012887359,20,magic,facetindex,0.0335,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.508494073,,8.75,23.55462527,0.257141113,0.012857056,20,magic,facetindex,0.034,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.508494073,,8.75,23.55462527,0.257506132,0.012875307,20,magic,facetindex,0.0345,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.508494073,,8.75,23.55462527,0.255690098,0.012784505,20,magic,facetindex,0.035,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.510284023,,8.65,23.55462527,0.260835648,0.013041782,20,magic,facetindex,0.0355,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.510284023,,8.65,23.55462527,0.257642508,0.012882125,20,magic,facetindex,0.036,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.510284023,,8.65,23.55462527,0.258002758,0.012900138,20,magic,facetindex,0.0365,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.510284023,,8.65,23.55462527,0.262533188,0.013126659,20,magic,facetindex,0.037,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.510284023,,8.65,23.55462527,0.275719404,0.01378597,20,magic,facetindex,0.0375,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.510284023,,8.65,23.55462527,0.272222757,0.013611138,20,magic,facetindex,0.038,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.510284023,,8.65,23.55462527,0.255422592,0.01277113,20,magic,facetindex,0.0385,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.510284023,,8.65,23.55462527,0.256170273,0.012808514,20,magic,facetindex,0.039,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.510284023,,8.65,23.55462527,0.256471157,0.012823558,20,magic,facetindex,0.0395,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.510284023,,8.65,23.55462527,0.256660461,0.012833023,20,magic,facetindex,0.04,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.510284023,,8.65,23.55462527,0.25821209,0.012910604,20,magic,facetindex,0.0405,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.510284023,,8.65,23.55462527,0.257277489,0.012863874,20,magic,facetindex,0.041,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.510284023,,8.65,23.55462527,0.259116173,0.012955809,20,magic,facetindex,0.0415,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.510284023,,8.65,23.55462527,0.256599188,0.012829959,20,magic,facetindex,0.042,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.510284023,,8.65,23.55462527,0.255881071,0.012794054,20,magic,facetindex,0.0425,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.510284023,,8.65,23.55462527,0.254840851,0.012742043,20,magic,facetindex,0.043,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.510284023,,8.65,23.55462527,0.255273104,0.012763655,20,magic,facetindex,0.0435,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.510284023,,8.65,23.55462527,0.254857302,0.012742865,20,magic,facetindex,0.044,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.510284023,,8.65,23.55462527,0.253644466,0.012682223,20,magic,facetindex,0.0445,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.510284023,,8.65,23.55462527,0.254394054,0.012719703,20,magic,facetindex,0.045,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.510284023,,8.65,23.55462527,0.253569603,0.01267848,20,magic,facetindex,0.0455,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.510284023,,8.65,23.55462527,0.253517628,0.012675881,20,magic,facetindex,0.046,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.510284023,,8.65,23.55462527,0.251930714,0.012596536,20,magic,facetindex,0.0465,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.510284023,,8.65,23.55462527,0.252197027,0.012609851,20,magic,facetindex,0.047,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.510284023,,8.65,23.55462527,0.251574993,0.01257875,20,magic,facetindex,0.0475,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.510284023,,8.65,23.55462527,0.252046108,0.012602305,20,magic,facetindex,0.048,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.510284023,,8.65,23.55462527,0.251357555,0.012567878,20,magic,facetindex,0.0485,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.510284023,,8.65,23.55462527,0.251679182,0.012583959,20,magic,facetindex,0.049,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.510284023,,8.65,23.55462527,0.251672029,0.012583601,20,magic,facetindex,0.0495,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.510284023,,8.65,23.55462527,0.250208139,0.012510407,20,magic,facetindex,0.05,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.51030435,,8.7,23.55462527,0.247406721,0.012370336,20,magic,facetindex,0.055,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.51030435,,8.7,23.55462527,0.248667717,0.012433386,20,magic,facetindex,0.06,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.51030435,,8.7,23.55462527,0.246286392,0.01231432,20,magic,facetindex,0.065,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.51030435,,8.7,23.55462527,0.2479949,0.012399745,20,magic,facetindex,0.07,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.51030435,,8.7,23.55462527,0.243726492,0.012186325,20,magic,facetindex,0.075,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.511478001,,8.65,23.55462527,0.244200468,0.012210023,20,magic,facetindex,0.08,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.511478001,,8.65,23.55462527,0.24298954,0.012149477,20,magic,facetindex,0.085,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.511478001,,8.65,23.55462527,0.241954088,0.012097704,20,magic,facetindex,0.09,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.540295013,,8.7,23.55462527,0.25554657,0.012777328,20,magic,facetindex,0.095,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.540295013,,8.7,23.55462527,0.255418777,0.012770939,20,magic,facetindex,0.1,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.540507005,,8.7,23.55462527,0.257120132,0.012856007,20,magic,facetindex,0.105,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.540507005,,8.7,23.55462527,0.252957106,0.012647855,20,magic,facetindex,0.11,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.540507005,,8.7,23.55462527,0.251164913,0.012558246,20,magic,facetindex,0.115,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.543138272,,8.8,23.55462527,0.25082159,0.01254108,20,magic,facetindex,0.12,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.546155181,,8.7,23.55462527,0.248858452,0.012442923,20,magic,facetindex,0.125,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.553116453,,8.7,23.55462527,0.265999317,0.013299966,20,magic,facetindex,0.13,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.553116453,,8.7,23.55462527,0.267691135,0.013384557,20,magic,facetindex,0.135,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.553116453,,8.7,23.55462527,0.266048193,0.01330241,20,magic,facetindex,0.14,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.553116453,,8.7,23.55462527,0.265231848,0.013261592,20,magic,facetindex,0.145,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.555469134,,8.65,23.55462527,0.264003992,0.0132002,20,magic,facetindex,0.15,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.555469134,,8.65,23.55462527,0.263929605,0.01319648,20,magic,facetindex,0.155,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.555469134,,8.65,23.55462527,0.262736082,0.013136804,20,magic,facetindex,0.16,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.555469134,,8.65,23.55462527,0.264884472,0.013244224,20,magic,facetindex,0.165,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.555769056,,8.55,23.55462527,0.263716459,0.013185823,20,magic,facetindex,0.17,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.555769056,,8.55,23.55462527,0.261274099,0.013063705,20,magic,facetindex,0.175,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.555769056,,8.55,23.55462527,0.259419203,0.01297096,20,magic,facetindex,0.18,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.555769056,,8.55,23.55462527,0.261206627,0.013060331,20,magic,facetindex,0.185,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.556270171,,8.45,23.55462527,0.259902716,0.012995136,20,magic,facetindex,0.19,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.556270171,,8.45,23.55462527,0.258154154,0.012907708,20,magic,facetindex,0.195,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.556331073,,8.5,23.55462527,0.258298159,0.012914908,20,magic,facetindex,0.2,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.556331073,,8.5,23.55462527,0.2586689,0.012933445,20,magic,facetindex,0.205,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.556331073,,8.5,23.55462527,0.257414579,0.012870729,20,magic,facetindex,0.21,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.556331073,,8.5,23.55462527,0.256417274,0.012820864,20,magic,facetindex,0.215,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.556331073,,8.5,23.55462527,0.255258799,0.01276294,20,magic,facetindex,0.22,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.556331073,,8.5,23.55462527,0.25490427,0.012745214,20,magic,facetindex,0.225,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.556331073,,8.5,23.55462527,0.251650333,0.012582517,20,magic,facetindex,0.23,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.556331073,,8.5,23.55462527,0.253999949,0.012699997,20,magic,facetindex,0.235,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.556331073,,8.5,23.55462527,0.254006624,0.012700331,20,magic,facetindex,0.24,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.556589544,,8.5,23.55462527,0.25404501,0.01270225,20,magic,facetindex,0.245,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.556589544,,8.5,23.55462527,0.252971649,0.012648582,20,magic,facetindex,0.25,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.556589544,,8.5,23.55462527,0.2533741,0.012668705,20,magic,facetindex,0.255,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.556589544,,8.5,23.55462527,0.252389431,0.012619472,20,magic,facetindex,0.26,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.556589544,,8.5,23.55462527,0.25077343,0.012538671,20,magic,facetindex,0.265,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.556589544,,8.5,23.55462527,0.254624128,0.012731206,20,magic,facetindex,0.27,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.556589544,,8.5,23.55462527,0.251157284,0.012557864,20,magic,facetindex,0.275,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.556589544,,8.5,23.55462527,0.252405405,0.01262027,20,magic,facetindex,0.28,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.556589544,,8.5,23.55462527,0.251240253,0.012562013,20,magic,facetindex,0.285,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.556589544,,8.5,23.55462527,0.253478527,0.012673926,20,magic,facetindex,0.29,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.556589544,,8.5,23.55462527,0.254363537,0.012718177,20,magic,facetindex,0.295,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.57479361,,8.55,23.55462527,0.257061958,0.012853098,20,magic,facetindex,0.3,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.57479361,,8.55,23.55462527,0.255648136,0.012782407,20,magic,facetindex,0.305,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.57479361,,8.55,23.55462527,0.255446196,0.01277231,20,magic,facetindex,0.31,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.57479361,,8.55,23.55462527,0.254770517,0.012738526,20,magic,facetindex,0.315,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.57479361,,8.55,23.55462527,0.254841328,0.012742066,20,magic,facetindex,0.32,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.57479361,,8.55,23.55462527,0.254333735,0.012716687,20,magic,facetindex,0.325,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.57479361,,8.55,23.55462527,0.253329277,0.012666464,20,magic,facetindex,0.33,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.57479361,,8.55,23.55462527,0.253141642,0.012657082,20,magic,facetindex,0.335,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.57479361,,8.55,23.55462527,0.255651474,0.012782574,20,magic,facetindex,0.34,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.57479361,,8.55,23.55462527,0.253633022,0.012681651,20,magic,facetindex,0.345,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.57479361,,8.55,23.55462527,0.254995346,0.012749767,20,magic,facetindex,0.35,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.57479361,,8.55,23.55462527,0.253894806,0.01269474,20,magic,facetindex,0.355,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.57479361,,8.55,23.55462527,0.255773306,0.012788665,20,magic,facetindex,0.36,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.57479361,,8.55,23.55462527,0.254019499,0.012700975,20,magic,facetindex,0.365,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.57479361,,8.55,23.55462527,0.251558065,0.012577903,20,magic,facetindex,0.37,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.57479361,,8.55,23.55462527,0.25259304,0.012629652,20,magic,facetindex,0.375,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.57479361,,8.55,23.55462527,0.252544165,0.012627208,20,magic,facetindex,0.38,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.57479361,,8.55,23.55462527,0.252571821,0.012628591,20,magic,facetindex,0.385,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.57479361,,8.55,23.55462527,0.250294447,0.012514722,20,magic,facetindex,0.39,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.57479361,,8.55,23.55462527,0.253016949,0.012650847,20,magic,facetindex,0.395,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.57479361,,8.55,23.55462527,0.251081467,0.012554073,20,magic,facetindex,0.4,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.57479361,,8.55,23.55462527,0.251583338,0.012579167,20,magic,facetindex,0.405,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.57479361,,8.55,23.55462527,0.251354933,0.012567747,20,magic,facetindex,0.41,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.57479361,,8.55,23.55462527,0.250571489,0.012528574,20,magic,facetindex,0.415,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.57479361,,8.55,23.55462527,0.250159264,0.012507963,20,magic,facetindex,0.42,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.57479361,,8.55,23.55462527,0.250706673,0.012535334,20,magic,facetindex,0.425,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.57479361,,8.55,23.55462527,0.252147198,0.01260736,20,magic,facetindex,0.43,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.57479361,,8.55,23.55462527,0.252032995,0.01260165,20,magic,facetindex,0.435,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.57479361,,8.55,23.55462527,0.250836849,0.012541842,20,magic,facetindex,0.44,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.57479361,,8.55,23.55462527,0.251439095,0.012571955,20,magic,facetindex,0.445,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.57479361,,8.55,23.55462527,0.251821041,0.012591052,20,magic,facetindex,0.45,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.57479361,,8.55,23.55462527,0.254504204,0.01272521,20,magic,facetindex,0.455,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.57479361,,8.55,23.55462527,0.250882387,0.012544119,20,magic,facetindex,0.46,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.57479361,,8.55,23.55462527,0.250417471,0.012520874,20,magic,facetindex,0.465,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.57479361,,8.55,23.55462527,0.249523401,0.01247617,20,magic,facetindex,0.47,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.57479361,,8.55,23.55462527,0.250950813,0.012547541,20,magic,facetindex,0.475,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.57479361,,8.55,23.55462527,0.250484705,0.012524235,20,magic,facetindex,0.48,5
0.878023134,0.875864719,0.941735537,0.907606531,1,0.57479361,,8.55,23.55462527,0.250635386,0.012531769,20,magic,facetindex,0.485,5
