dataset,explainer,n_trees,max_depth,iteration,accuracy,precision,recall,f1,per_valid,avg_dist,avg_manhattan,avg_length,prep_time,explain_time,sample_time,n_explain,nconstr
magic,FACETIndex,100,,3,0.864879075,0.870067014,0.934052758,0.900925212,0.75,0.603874378,,9.8,21.73588371,0.071061611,0.003553081,20,10
magic,FACETIndex,100,,7,0.876971609,0.882219706,0.937424789,0.908984831,0.2,0.847357669,,9.75,21.88353539,0.100910664,0.005045533,20,10
magic,FACETIndex,100,,0,0.873817035,0.878869969,0.931501231,0.90442055,0.85,0.684921442,,8.294117647,21.94751239,0.110540628,0.005527031,20,10
magic,FACETIndex,100,,6,0.883280757,0.891788181,0.934835076,0.912804399,1,0.497349352,,9.35,21.77036762,0.227072001,0.0113536,20,10
magic,FACETIndex,100,,8,0.887486856,0.892431809,0.940105221,0.915648404,0,,,,21.93103051,0.032221317,0.001611066,20,12
magic,FACETIndex,100,,2,0.877760252,0.881968474,0.935562806,0.90797546,0,,,,21.82801104,0.034332752,0.001716638,20,12
magic,FACETIndex,100,,5,0.878023134,0.875864719,0.941735537,0.907606531,0.3,0.642856823,,9.333333333,21.67869425,0.04094553,0.002047276,20,12
magic,FACETIndex,100,,9,0.887749737,0.891446107,0.94165316,0.915862069,0.5,0.848350903,,9.7,21.94975924,0.042120457,0.002106023,20,12
magic,FACETIndex,100,,3,0.864879075,0.870067014,0.934052758,0.900925212,0.7,0.563657498,,9.571428571,21.73588371,0.047116041,0.002355802,20,12
magic,FACETIndex,100,,4,0.875920084,0.87831094,0.936553418,0.906497623,0.7,0.718093063,,7.857142857,21.83755612,0.054657221,0.002732861,20,12
magic,FACETIndex,100,,1,0.883280757,0.887924528,0.9412,0.913786408,0.7,0.712977055,,9.214285714,21.87735105,0.057610035,0.002880502,20,12
magic,FACETIndex,100,,6,0.883280757,0.891788181,0.934835076,0.912804399,0.75,0.633656213,,9.733333333,21.77036762,0.068732977,0.003436649,20,12
magic,FACETIndex,100,,0,0.873817035,0.878869969,0.931501231,0.90442055,0.6,0.632342407,,9.666666667,21.94751239,0.077369452,0.003868473,20,12
magic,FACETIndex,100,,7,0.876971609,0.882219706,0.937424789,0.908984831,0.4,0.820050357,,9.25,21.88353539,0.081254482,0.004062724,20,12
magic,FACETIndex,100,,8,0.887486856,0.892431809,0.940105221,0.915648404,0,,,,21.93103051,0.037706614,0.001885331,20,14
magic,FACETIndex,100,,2,0.877760252,0.881968474,0.935562806,0.90797546,0.4,0.760425854,,9.625,21.82801104,0.039782763,0.001989138,20,14
magic,FACETIndex,100,,3,0.864879075,0.870067014,0.934052758,0.900925212,0,,,,21.73588371,0.041720152,0.002086008,20,14
magic,FACETIndex,100,,6,0.883280757,0.891788181,0.934835076,0.912804399,0.15,0.941401908,,9,21.77036762,0.042251348,0.002112567,20,14
magic,FACETIndex,100,,4,0.875920084,0.87831094,0.936553418,0.906497623,0,,,,21.83755612,0.048192978,0.002409649,20,14
magic,FACETIndex,100,,5,0.878023134,0.875864719,0.941735537,0.907606531,0.35,0.592632742,,9,21.67869425,0.051270962,0.002563548,20,14
magic,FACETIndex,100,,9,0.887749737,0.891446107,0.94165316,0.915862069,0.35,0.69530604,,10,21.94975924,0.053779602,0.00268898,20,14
magic,FACETIndex,100,,0,0.873817035,0.878869969,0.931501231,0.90442055,0.3,0.881891113,,9,21.94751239,0.054533005,0.00272665,20,14
magic,FACETIndex,100,,7,0.876971609,0.882219706,0.937424789,0.908984831,0.75,0.607269395,,8.4,21.88353539,0.074523687,0.003726184,20,14
magic,FACETIndex,100,,1,0.883280757,0.887924528,0.9412,0.913786408,0.7,0.821796725,,9.285714286,21.87735105,0.108413696,0.005420685,20,14
magic,FACETIndex,100,,2,0.877760252,0.881968474,0.935562806,0.90797546,0,,,,21.82801104,0.024178743,0.001208937,20,16
magic,FACETIndex,100,,3,0.864879075,0.870067014,0.934052758,0.900925212,0,,,,21.73588371,0.028041124,0.001402056,20,16
magic,FACETIndex,100,,7,0.876971609,0.882219706,0.937424789,0.908984831,0.3,0.691486611,,9.166666667,21.88353539,0.029079437,0.001453972,20,16
magic,FACETIndex,100,,4,0.875920084,0.87831094,0.936553418,0.906497623,0,,,,21.83755612,0.030359983,0.001517999,20,16
magic,FACETIndex,100,,9,0.887749737,0.891446107,0.94165316,0.915862069,0.5,0.801478106,,9.1,21.94975924,0.033073664,0.001653683,20,16
magic,FACETIndex,100,,0,0.873817035,0.878869969,0.931501231,0.90442055,0.1,0.9091491,,8.5,21.94751239,0.037559271,0.001877964,20,16
magic,FACETIndex,100,,1,0.883280757,0.887924528,0.9412,0.913786408,0.4,0.64376584,,8.875,21.87735105,0.042533636,0.002126682,20,16
magic,FACETIndex,100,,8,0.887486856,0.892431809,0.940105221,0.915648404,0.1,0.852660036,,8.5,21.93103051,0.042765141,0.002138257,20,16
magic,FACETIndex,100,,5,0.878023134,0.875864719,0.941735537,0.907606531,0.1,0.775343066,,10,21.67869425,0.045820475,0.002291024,20,16
magic,FACETIndex,100,,6,0.883280757,0.891788181,0.934835076,0.912804399,0.05,0.722062817,,8,21.77036762,0.046812057,0.002340603,20,16
magic,FACETIndex,100,,7,0.876971609,0.882219706,0.937424789,0.908984831,0,,,,21.88353539,0.022580624,0.001129031,20,18
magic,FACETIndex,100,,8,0.887486856,0.892431809,0.940105221,0.915648404,0,,,,21.93103051,0.028356552,0.001417828,20,18
magic,FACETIndex,100,,0,0.873817035,0.878869969,0.931501231,0.90442055,0,,,,21.94751239,0.031260014,0.001563001,20,18
magic,FACETIndex,100,,3,0.864879075,0.870067014,0.934052758,0.900925212,0,,,,21.73588371,0.034434319,0.001721716,20,18
magic,FACETIndex,100,,2,0.877760252,0.881968474,0.935562806,0.90797546,0.2,0.883036997,,9.5,21.82801104,0.034658432,0.001732922,20,18
magic,FACETIndex,100,,6,0.883280757,0.891788181,0.934835076,0.912804399,0,,,,21.77036762,0.035224676,0.001761234,20,18
magic,FACETIndex,100,,5,0.878023134,0.875864719,0.941735537,0.907606531,0.05,0.691187082,,10,21.67869425,0.039789677,0.001989484,20,18
magic,FACETIndex,100,,4,0.875920084,0.87831094,0.936553418,0.906497623,0,,,,21.83755612,0.042520523,0.002126026,20,18
magic,FACETIndex,100,,9,0.887749737,0.891446107,0.94165316,0.915862069,0,,,,21.94975924,0.044782639,0.002239132,20,18
magic,FACETIndex,100,,1,0.883280757,0.887924528,0.9412,0.913786408,0,,,,21.87735105,0.051903009,0.00259515,20,18
magic,FACETIndex,100,,6,0.883280757,0.891788181,0.934835076,0.912804399,0,,,,21.77036762,0.019684076,0.000984204,20,20
magic,FACETIndex,100,,4,0.875920084,0.87831094,0.936553418,0.906497623,0,,,,21.83755612,0.023546457,0.001177323,20,20
magic,FACETIndex,100,,7,0.876971609,0.882219706,0.937424789,0.908984831,0.25,0.686903507,,8.6,21.88353539,0.026979446,0.001348972,20,20
magic,FACETIndex,100,,1,0.883280757,0.887924528,0.9412,0.913786408,0,,,,21.87735105,0.027571917,0.001378596,20,20
magic,FACETIndex,100,,0,0.873817035,0.878869969,0.931501231,0.90442055,0,,,,21.94751239,0.028243303,0.001412165,20,20
magic,FACETIndex,100,,8,0.887486856,0.892431809,0.940105221,0.915648404,0,,,,21.93103051,0.02861166,0.001430583,20,20
magic,FACETIndex,100,,3,0.864879075,0.870067014,0.934052758,0.900925212,0,,,,21.73588371,0.030673265,0.001533663,20,20
magic,FACETIndex,100,,5,0.878023134,0.875864719,0.941735537,0.907606531,0,,,,21.67869425,0.033172369,0.001658618,20,20
magic,FACETIndex,100,,2,0.877760252,0.881968474,0.935562806,0.90797546,0.25,0.805556802,,9.6,21.82801104,0.036659479,0.001832974,20,20
magic,FACETIndex,100,,9,0.887749737,0.891446107,0.94165316,0.915862069,0.25,0.79192611,,8,21.94975924,0.045172453,0.002258623,20,20
spambase,FACETIndex,100,,8,0.944565217,0.928205128,0.94025974,0.934193548,1,0.164057983,,20.7,49.34384942,0.398521423,0.019926071,20,0
spambase,FACETIndex,100,,4,0.945652174,0.94017094,0.919220056,0.929577465,1,0.191823406,,21.3,48.9867444,0.443190575,0.022159529,20,0
spambase,FACETIndex,100,,2,0.95326087,0.951086957,0.933333333,0.942126514,1,0.196283117,,20.75,50.20577788,0.678580999,0.03392905,20,0
spambase,FACETIndex,100,,6,0.947826087,0.954415954,0.91280654,0.933147632,1,0.18518484,,21.3,48.3596158,0.68933773,0.034466887,20,0
spambase,FACETIndex,100,,5,0.963043478,0.966005666,0.939393939,0.952513966,1,0.217080347,,20.55,48.31939387,0.856138468,0.042806923,20,0
spambase,FACETIndex,100,,7,0.963043478,0.971428571,0.934065934,0.952380952,1,0.206915269,,21,49.76327848,0.862570524,0.043128526,20,0
spambase,FACETIndex,100,,9,0.94673913,0.960725076,0.898305085,0.928467153,1,0.197827581,,23.25,49.73915768,0.882253647,0.044112682,20,0
spambase,FACETIndex,100,,0,0.958695652,0.95026178,0.95026178,0.95026178,1,0.176297687,,20.95,49.99918914,1.060358763,0.053017938,20,0
spambase,FACETIndex,100,,1,0.955434783,0.959302326,0.924369748,0.941512126,1,0.186233702,,19.7,49.48767948,1.088302851,0.054415143,20,0
spambase,FACETIndex,100,,3,0.952173913,0.93877551,0.933333333,0.936046512,1,0.198927678,,23.4,50.40296578,1.136846304,0.056842315,20,0
spambase,FACETIndex,100,,2,0.95326087,0.951086957,0.933333333,0.942126514,1,0.199089716,,21.55,50.20577788,0.583993435,0.029199672,20,2
spambase,FACETIndex,100,,8,0.944565217,0.928205128,0.94025974,0.934193548,1,0.201781714,,21.9,49.34384942,1.037168503,0.051858425,20,2
spambase,FACETIndex,100,,3,0.952173913,0.93877551,0.933333333,0.936046512,1,0.234659466,,24.55,50.40296578,1.067993164,0.053399658,20,2
spambase,FACETIndex,100,,4,0.945652174,0.94017094,0.919220056,0.929577465,1,0.294695263,,21.9,48.9867444,1.598278761,0.079913938,20,2
spambase,FACETIndex,100,,6,0.947826087,0.954415954,0.91280654,0.933147632,1,0.276672237,,21.8,48.3596158,1.641244888,0.082062244,20,2
spambase,FACETIndex,100,,9,0.94673913,0.960725076,0.898305085,0.928467153,1,0.441037801,,23,49.73915768,2.043383837,0.102169192,20,2
spambase,FACETIndex,100,,5,0.963043478,0.966005666,0.939393939,0.952513966,1,0.354166339,,21.45,48.31939387,2.900878191,0.14504391,20,2
spambase,FACETIndex,100,,7,0.963043478,0.971428571,0.934065934,0.952380952,1,0.404093356,,22.4,49.76327848,3.391643047,0.169582152,20,2
spambase,FACETIndex,100,,1,0.955434783,0.959302326,0.924369748,0.941512126,1,0.444065484,,21.15,49.48767948,3.500540733,0.175027037,20,2
spambase,FACETIndex,100,,0,0.958695652,0.95026178,0.95026178,0.95026178,1,0.471643941,,21.45,49.99918914,3.8435359,0.192176795,20,2
spambase,FACETIndex,100,,2,0.95326087,0.951086957,0.933333333,0.942126514,1,0.240268717,,22.55,50.20577788,0.540132046,0.027006602,20,4
spambase,FACETIndex,100,,8,0.944565217,0.928205128,0.94025974,0.934193548,1,0.270498957,,22.8,49.34384942,1.081547022,0.054077351,20,4
spambase,FACETIndex,100,,4,0.945652174,0.94017094,0.919220056,0.929577465,1,0.588297489,,22.85,48.9867444,1.384603739,0.069230187,20,4
spambase,FACETIndex,100,,9,0.94673913,0.960725076,0.898305085,0.928467153,1,0.486472469,,23.4,49.73915768,1.518568039,0.075928402,20,4
spambase,FACETIndex,100,,1,0.955434783,0.959302326,0.924369748,0.941512126,1,0.529401972,,20.55,49.48767948,1.615965843,0.080798292,20,4
spambase,FACETIndex,100,,3,0.952173913,0.93877551,0.933333333,0.936046512,1,0.361403471,,25.2,50.40296578,1.971956015,0.098597801,20,4
spambase,FACETIndex,100,,7,0.963043478,0.971428571,0.934065934,0.952380952,1,0.42347137,,22.85,49.76327848,2.148954391,0.10744772,20,4
spambase,FACETIndex,100,,5,0.963043478,0.966005666,0.939393939,0.952513966,1,0.586459771,,22.7,48.31939387,2.336482286,0.116824114,20,4
spambase,FACETIndex,100,,0,0.958695652,0.95026178,0.95026178,0.95026178,1,0.41787222,,22.85,49.99918914,3.372030258,0.168601513,20,4
spambase,FACETIndex,100,,6,0.947826087,0.954415954,0.91280654,0.933147632,1,0.502373486,,23.05,48.3596158,3.823089361,0.191154468,20,4
spambase,FACETIndex,100,,7,0.963043478,0.971428571,0.934065934,0.952380952,1,0.618068016,,22.6,49.76327848,0.729329586,0.036466479,20,6
spambase,FACETIndex,100,,9,0.94673913,0.960725076,0.898305085,0.928467153,1,0.606168555,,23.2,49.73915768,0.855287313,0.042764366,20,6
spambase,FACETIndex,100,,1,0.955434783,0.959302326,0.924369748,0.941512126,1,0.353314607,,23,49.48767948,1.099689722,0.054984486,20,6
spambase,FACETIndex,100,,3,0.952173913,0.93877551,0.933333333,0.936046512,1,0.692272624,,24.15,50.40296578,1.222640991,0.06113205,20,6
spambase,FACETIndex,100,,0,0.958695652,0.95026178,0.95026178,0.95026178,1,0.583821944,,22.45,49.99918914,1.265875101,0.063293755,20,6
spambase,FACETIndex,100,,5,0.963043478,0.966005666,0.939393939,0.952513966,1,0.433848915,,24.8,48.31939387,1.571234226,0.078561711,20,6
spambase,FACETIndex,100,,8,0.944565217,0.928205128,0.94025974,0.934193548,1,0.699115775,,22.65,49.34384942,1.633723259,0.081686163,20,6
spambase,FACETIndex,100,,6,0.947826087,0.954415954,0.91280654,0.933147632,1,0.42819836,,22.7,48.3596158,1.966361284,0.098318064,20,6
spambase,FACETIndex,100,,2,0.95326087,0.951086957,0.933333333,0.942126514,1,0.441507928,,24.15,50.20577788,2.430902004,0.1215451,20,6
spambase,FACETIndex,100,,4,0.945652174,0.94017094,0.919220056,0.929577465,1,0.490538997,,23.75,48.9867444,3.088871241,0.154443562,20,6
spambase,FACETIndex,100,,7,0.963043478,0.971428571,0.934065934,0.952380952,1,0.668066875,,23.2,49.76327848,0.376476526,0.018823826,20,8
spambase,FACETIndex,100,,3,0.952173913,0.93877551,0.933333333,0.936046512,1,0.424550327,,24.25,50.40296578,0.411787033,0.020589352,20,8
spambase,FACETIndex,100,,9,0.94673913,0.960725076,0.898305085,0.928467153,1,0.380274253,,25.75,49.73915768,0.57709837,0.028854918,20,8
spambase,FACETIndex,100,,0,0.958695652,0.95026178,0.95026178,0.95026178,1,0.29323949,,23.1,49.99918914,0.610943317,0.030547166,20,8
spambase,FACETIndex,100,,1,0.955434783,0.959302326,0.924369748,0.941512126,1,0.496388374,,23.3,49.48767948,0.947840929,0.047392046,20,8
spambase,FACETIndex,100,,2,0.95326087,0.951086957,0.933333333,0.942126514,1,0.502759558,,24.65,50.20577788,1.100728512,0.055036426,20,8
spambase,FACETIndex,100,,4,0.945652174,0.94017094,0.919220056,0.929577465,1,0.558516572,,25,48.9867444,1.20465827,0.060232913,20,8
spambase,FACETIndex,100,,6,0.947826087,0.954415954,0.91280654,0.933147632,1,0.621259775,,24.6,48.3596158,1.320116043,0.066005802,20,8
spambase,FACETIndex,100,,8,0.944565217,0.928205128,0.94025974,0.934193548,1,0.642691299,,24.2,49.34384942,1.538961887,0.076948094,20,8
spambase,FACETIndex,100,,5,0.963043478,0.966005666,0.939393939,0.952513966,1,0.653456953,,24.55,48.31939387,1.731096983,0.086554849,20,8
spambase,FACETIndex,100,,7,0.963043478,0.971428571,0.934065934,0.952380952,1,0.478356554,,25,49.76327848,0.438469648,0.021923482,20,10
spambase,FACETIndex,100,,3,0.952173913,0.93877551,0.933333333,0.936046512,1,0.368366344,,26,50.40296578,0.517848015,0.025892401,20,10
spambase,FACETIndex,100,,2,0.95326087,0.951086957,0.933333333,0.942126514,1,0.776372838,,26.1,50.20577788,0.552842855,0.027642143,20,10
spambase,FACETIndex,100,,0,0.958695652,0.95026178,0.95026178,0.95026178,1,0.668081737,,25.9,49.99918914,0.612340927,0.030617046,20,10
spambase,FACETIndex,100,,5,0.963043478,0.966005666,0.939393939,0.952513966,1,0.593234196,,25.3,48.31939387,0.637067318,0.031853366,20,10
spambase,FACETIndex,100,,4,0.945652174,0.94017094,0.919220056,0.929577465,1,0.837930768,,26.55,48.9867444,0.72819519,0.03640976,20,10
spambase,FACETIndex,100,,8,0.944565217,0.928205128,0.94025974,0.934193548,1,0.723192077,,26.1,49.34384942,0.742203951,0.037110198,20,10
spambase,FACETIndex,100,,9,0.94673913,0.960725076,0.898305085,0.928467153,1,0.611898934,,25.75,49.73915768,0.802755833,0.040137792,20,10
spambase,FACETIndex,100,,6,0.947826087,0.954415954,0.91280654,0.933147632,1,0.523670607,,26.4,48.3596158,0.812572956,0.040628648,20,10
spambase,FACETIndex,100,,1,0.955434783,0.959302326,0.924369748,0.941512126,1,0.344672913,,24.05,49.48767948,0.887983561,0.044399178,20,10
spambase,FACETIndex,100,,9,0.94673913,0.960725076,0.898305085,0.928467153,1,0.633237674,,25.8,49.73915768,0.165525198,0.00827626,20,12
spambase,FACETIndex,100,,5,0.963043478,0.966005666,0.939393939,0.952513966,1,0.72980771,,26,48.31939387,0.201790094,0.010089505,20,12
spambase,FACETIndex,100,,0,0.958695652,0.95026178,0.95026178,0.95026178,1,0.73825763,,23.95,49.99918914,0.229671717,0.011483586,20,12
spambase,FACETIndex,100,,3,0.952173913,0.93877551,0.933333333,0.936046512,1,0.698025325,,24.4,50.40296578,0.239705563,0.011985278,20,12
spambase,FACETIndex,100,,4,0.945652174,0.94017094,0.919220056,0.929577465,1,0.652818621,,24.15,48.9867444,0.346971273,0.017348564,20,12
spambase,FACETIndex,100,,1,0.955434783,0.959302326,0.924369748,0.941512126,1,0.438372635,,24.15,49.48767948,0.373063803,0.01865319,20,12
spambase,FACETIndex,100,,6,0.947826087,0.954415954,0.91280654,0.933147632,1,0.497022318,,27.05,48.3596158,0.439246655,0.021962333,20,12
spambase,FACETIndex,100,,2,0.95326087,0.951086957,0.933333333,0.942126514,1,0.598993155,,27.05,50.20577788,0.474582672,0.023729134,20,12
spambase,FACETIndex,100,,7,0.963043478,0.971428571,0.934065934,0.952380952,1,0.69878849,,25.65,49.76327848,0.484474897,0.024223745,20,12
spambase,FACETIndex,100,,8,0.944565217,0.928205128,0.94025974,0.934193548,1,0.730722003,,26.1,49.34384942,0.541714191,0.02708571,20,12
spambase,FACETIndex,100,,3,0.952173913,0.93877551,0.933333333,0.936046512,1,0.906578228,,25.75,50.40296578,0.123089075,0.006154454,20,14
spambase,FACETIndex,100,,7,0.963043478,0.971428571,0.934065934,0.952380952,0.95,0.71086356,,28.36842105,49.76327848,0.13607955,0.006803977,20,14
spambase,FACETIndex,100,,5,0.963043478,0.966005666,0.939393939,0.952513966,1,0.760192649,,26.35,48.31939387,0.24930501,0.01246525,20,14
spambase,FACETIndex,100,,2,0.95326087,0.951086957,0.933333333,0.942126514,1,0.854029848,,27.9,50.20577788,0.292243242,0.014612162,20,14
spambase,FACETIndex,100,,8,0.944565217,0.928205128,0.94025974,0.934193548,1,0.813295537,,27,49.34384942,0.3003757,0.015018785,20,14
spambase,FACETIndex,100,,4,0.945652174,0.94017094,0.919220056,0.929577465,1,0.820514769,,25.4,48.9867444,0.376882553,0.018844128,20,14
spambase,FACETIndex,100,,6,0.947826087,0.954415954,0.91280654,0.933147632,0.45,0.961434249,,26.66666667,48.3596158,0.378698349,0.018934917,20,14
spambase,FACETIndex,100,,9,0.94673913,0.960725076,0.898305085,0.928467153,1,0.868623569,,31.5,49.73915768,0.401213169,0.020060658,20,14
spambase,FACETIndex,100,,1,0.955434783,0.959302326,0.924369748,0.941512126,0.95,0.841455092,,25.42105263,49.48767948,0.410588503,0.020529425,20,14
spambase,FACETIndex,100,,0,0.958695652,0.95026178,0.95026178,0.95026178,1,0.700850588,,26.05,49.99918914,0.527924538,0.026396227,20,14
spambase,FACETIndex,100,,3,0.952173913,0.93877551,0.933333333,0.936046512,1,0.776351815,,27.55,50.40296578,0.044598103,0.002229905,20,16
spambase,FACETIndex,100,,8,0.944565217,0.928205128,0.94025974,0.934193548,0.95,0.790260443,,26.84210526,49.34384942,0.061602116,0.003080106,20,16
spambase,FACETIndex,100,,5,0.963043478,0.966005666,0.939393939,0.952513966,0.9,0.881124339,,26.83333333,48.31939387,0.066272497,0.003313625,20,16
spambase,FACETIndex,100,,0,0.958695652,0.95026178,0.95026178,0.95026178,1,0.672444852,,25.75,49.99918914,0.09083271,0.004541636,20,16
spambase,FACETIndex,100,,9,0.94673913,0.960725076,0.898305085,0.928467153,1,0.497855243,,25.45,49.73915768,0.110861301,0.005543065,20,16
spambase,FACETIndex,100,,4,0.945652174,0.94017094,0.919220056,0.929577465,1,0.676752167,,26.55,48.9867444,0.197016001,0.0098508,20,16
spambase,FACETIndex,100,,6,0.947826087,0.954415954,0.91280654,0.933147632,1,0.645086298,,27.85,48.3596158,0.224703789,0.011235189,20,16
spambase,FACETIndex,100,,1,0.955434783,0.959302326,0.924369748,0.941512126,1,0.799284274,,27.15,49.48767948,0.243945122,0.012197256,20,16
spambase,FACETIndex,100,,2,0.95326087,0.951086957,0.933333333,0.942126514,1,0.797488972,,27.1,50.20577788,0.280751467,0.014037573,20,16
spambase,FACETIndex,100,,7,0.963043478,0.971428571,0.934065934,0.952380952,1,0.701059033,,25.5,49.76327848,0.286932468,0.014346623,20,16
spambase,FACETIndex,100,,4,0.945652174,0.94017094,0.919220056,0.929577465,0,,,,48.9867444,0.043360233,0.002168012,20,18
spambase,FACETIndex,100,,9,0.94673913,0.960725076,0.898305085,0.928467153,0.9,0.866168953,,29.77777778,49.73915768,0.061450481,0.003072524,20,18
spambase,FACETIndex,100,,7,0.963043478,0.971428571,0.934065934,0.952380952,0.05,1.10090495,,24,49.76327848,0.063557386,0.003177869,20,18
spambase,FACETIndex,100,,6,0.947826087,0.954415954,0.91280654,0.933147632,1,0.93549379,,25.25,48.3596158,0.067423344,0.003371167,20,18
spambase,FACETIndex,100,,2,0.95326087,0.951086957,0.933333333,0.942126514,0.25,0.986257112,,28.2,50.20577788,0.070385456,0.003519273,20,18
spambase,FACETIndex,100,,8,0.944565217,0.928205128,0.94025974,0.934193548,0.95,0.865578254,,26.15789474,49.34384942,0.080571651,0.004028583,20,18
spambase,FACETIndex,100,,3,0.952173913,0.93877551,0.933333333,0.936046512,0.95,0.902336091,,28.78947368,50.40296578,0.093191385,0.004659569,20,18
spambase,FACETIndex,100,,0,0.958695652,0.95026178,0.95026178,0.95026178,1,0.811328356,,26.45,49.99918914,0.128053665,0.006402683,20,18
spambase,FACETIndex,100,,5,0.963043478,0.966005666,0.939393939,0.952513966,1,0.810169279,,27.3,48.31939387,0.130940676,0.006547034,20,18
spambase,FACETIndex,100,,1,0.955434783,0.959302326,0.924369748,0.941512126,1,0.889236583,,26.5,49.48767948,0.185343742,0.009267187,20,18
spambase,FACETIndex,100,,9,0.94673913,0.960725076,0.898305085,0.928467153,0.3,0.991284367,,26.5,49.73915768,0.034684181,0.001734209,20,20
spambase,FACETIndex,100,,3,0.952173913,0.93877551,0.933333333,0.936046512,1,0.766718043,,28.9,50.40296578,0.037641764,0.001882088,20,20
spambase,FACETIndex,100,,5,0.963043478,0.966005666,0.939393939,0.952513966,1,0.692497106,,25.3,48.31939387,0.052292109,0.002614605,20,20
spambase,FACETIndex,100,,4,0.945652174,0.94017094,0.919220056,0.929577465,0.35,0.826683711,,24,48.9867444,0.060263157,0.003013158,20,20
spambase,FACETIndex,100,,6,0.947826087,0.954415954,0.91280654,0.933147632,1,0.760071794,,29.85,48.3596158,0.06842804,0.003421402,20,20
spambase,FACETIndex,100,,1,0.955434783,0.959302326,0.924369748,0.941512126,1,0.838489618,,27.35,49.48767948,0.082519531,0.004125977,20,20
spambase,FACETIndex,100,,7,0.963043478,0.971428571,0.934065934,0.952380952,1,0.506793665,,28.95,49.76327848,0.084450722,0.004222536,20,20
spambase,FACETIndex,100,,8,0.944565217,0.928205128,0.94025974,0.934193548,0.95,0.769925741,,27.78947368,49.34384942,0.098493576,0.004924679,20,20
spambase,FACETIndex,100,,2,0.95326087,0.951086957,0.933333333,0.942126514,1,0.803904798,,28,50.20577788,0.113486767,0.005674338,20,20
spambase,FACETIndex,100,,0,0.958695652,0.95026178,0.95026178,0.95026178,1,0.750576309,,28.2,49.99918914,0.11730957,0.005865479,20,20
vertebral,FACETIndex,100,,7,0.919354839,0.895833333,1,0.945054945,1,0.266519272,,4.45,16.53478122,0.053045511,0.002652276,20,0
vertebral,FACETIndex,100,,6,0.758064516,0.711111111,0.941176471,0.810126582,1,0.235676905,,4.4,16.34858084,0.057590961,0.002879548,20,0
vertebral,FACETIndex,100,,4,0.822580645,0.804347826,0.948717949,0.870588235,1,0.195670774,,4.5,16.39693451,0.062349796,0.00311749,20,0
vertebral,FACETIndex,100,,3,0.774193548,0.871794872,0.790697674,0.829268293,1,0.221796018,,4.75,16.50471377,0.068851709,0.003442585,20,0
vertebral,FACETIndex,100,,2,0.85483871,0.888888889,0.909090909,0.898876404,1,0.264098031,,4.5,16.4264605,0.06990242,0.003495121,20,0
vertebral,FACETIndex,100,,0,0.822580645,0.829787234,0.928571429,0.876404494,1,0.226991365,,4.55,16.47904444,0.074841022,0.003742051,20,0
vertebral,FACETIndex,100,,5,0.838709677,0.837209302,0.923076923,0.87804878,1,0.217877227,,5.05,16.29325676,0.078974009,0.0039487,20,0
vertebral,FACETIndex,100,,1,0.85483871,0.863636364,0.926829268,0.894117647,1,0.192047202,,4.15,16.46684813,0.088049173,0.004402459,20,0
vertebral,FACETIndex,100,,9,0.887096774,0.934782609,0.914893617,0.924731183,1,0.280685857,,5,16.42008018,0.103766918,0.005188346,20,0
vertebral,FACETIndex,100,,8,0.903225806,0.909090909,0.952380952,0.930232558,1,0.285328967,,5.3,16.55899596,0.106012821,0.005300641,20,0
vertebral,FACETIndex,100,,7,0.919354839,0.895833333,1,0.945054945,1,0.321835552,,4.85,16.53478122,0.042136431,0.002106822,20,2
vertebral,FACETIndex,100,,5,0.838709677,0.837209302,0.923076923,0.87804878,1,0.251899457,,4.95,16.29325676,0.051833391,0.00259167,20,2
vertebral,FACETIndex,100,,3,0.774193548,0.871794872,0.790697674,0.829268293,1,0.294364268,,4.5,16.50471377,0.053783178,0.002689159,20,2
vertebral,FACETIndex,100,,2,0.85483871,0.888888889,0.909090909,0.898876404,0.95,0.259020735,,4.842105263,16.4264605,0.057708263,0.002885413,20,2
vertebral,FACETIndex,100,,4,0.822580645,0.804347826,0.948717949,0.870588235,1,0.195670774,,4.5,16.39693451,0.062451124,0.003122556,20,2
vertebral,FACETIndex,100,,9,0.887096774,0.934782609,0.914893617,0.924731183,0.9,0.449665338,,5.444444444,16.42008018,0.063069582,0.003153479,20,2
vertebral,FACETIndex,100,,6,0.758064516,0.711111111,0.941176471,0.810126582,1,0.283580912,,4.6,16.34858084,0.064034462,0.003201723,20,2
vertebral,FACETIndex,100,,8,0.903225806,0.909090909,0.952380952,0.930232558,0.3,0.285117597,,5.166666667,16.55899596,0.06606555,0.003303277,20,2
vertebral,FACETIndex,100,,0,0.822580645,0.829787234,0.928571429,0.876404494,1,0.226991365,,4.55,16.47904444,0.073813438,0.003690672,20,2
vertebral,FACETIndex,100,,1,0.85483871,0.863636364,0.926829268,0.894117647,0.45,0.256888162,,4.555555556,16.46684813,0.09082365,0.004541183,20,2
vertebral,FACETIndex,100,,7,0.919354839,0.895833333,1,0.945054945,1,0.313814684,,4.6,16.53478122,0.040076017,0.002003801,20,4
vertebral,FACETIndex,100,,3,0.774193548,0.871794872,0.790697674,0.829268293,0.45,0.2589621,,4.888888889,16.50471377,0.042031765,0.002101588,20,4
vertebral,FACETIndex,100,,5,0.838709677,0.837209302,0.923076923,0.87804878,1,0.270204735,,5.15,16.29325676,0.04585433,0.002292717,20,4
